"","id","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","uri","analysis_url"
"1","1CkvWZme3pRgbzaxZnTl5X",0.729,0.756,8,-5.119,1,0.0294,0.131,0,0.0527,0.523,104.945,228293,4,"spotify:track:1CkvWZme3pRgbzaxZnTl5X","https://api.spotify.com/v1/audio-analysis/1CkvWZme3pRgbzaxZnTl5X"
"2","0IkKz2J93C94Ei4BvDop7P",0.739,0.725,1,-4.153,1,0.165,0.0235,0,0.257,0.345,130.024,262173,4,"spotify:track:0IkKz2J93C94Ei4BvDop7P","https://api.spotify.com/v1/audio-analysis/0IkKz2J93C94Ei4BvDop7P"
"3","4lCv7b86sLynZbXhfScfm2",0.638,0.826,8,-4.968,1,0.0479,0.139,0,0.0803,0.645,124.072,227880,4,"spotify:track:4lCv7b86sLynZbXhfScfm2","https://api.spotify.com/v1/audio-analysis/4lCv7b86sLynZbXhfScfm2"
"4","6kex4EBAj0WHXDKZMEJaaF",0.696,0.817,1,-3.862,1,0.109,0.075,0,0.187,0.779,98.064,216409,4,"spotify:track:6kex4EBAj0WHXDKZMEJaaF","https://api.spotify.com/v1/audio-analysis/6kex4EBAj0WHXDKZMEJaaF"
"5","4QNpBfC0zvjKqPJcyqBy9W",0.671,0.939,8,-3.206,1,0.161,0.192,0,0.298,0.533,129.023,252307,4,"spotify:track:4QNpBfC0zvjKqPJcyqBy9W","https://api.spotify.com/v1/audio-analysis/4QNpBfC0zvjKqPJcyqBy9W"
"6","2tJulUYLDKOg9XrtVkMgcJ",0.706,0.558,2,-7.237,0,0.0593,0.146,0,0.118,0.22,110.443,223253,4,"spotify:track:2tJulUYLDKOg9XrtVkMgcJ","https://api.spotify.com/v1/audio-analysis/2tJulUYLDKOg9XrtVkMgcJ"
"7","0iYebKFUSfF72fUu2OW6ZT",0.727,0.866,11,-4.288,1,0.185,0.282,3.87e-06,0.585,0.67,127.01,200013,4,"spotify:track:0iYebKFUSfF72fUu2OW6ZT","https://api.spotify.com/v1/audio-analysis/0iYebKFUSfF72fUu2OW6ZT"
"8","7LcfRTgAVTs5pQGEQgUEzN",0.714,0.748,11,-4.471,0,0.0546,0.0106,0,0.325,0.602,128.03,201160,4,"spotify:track:7LcfRTgAVTs5pQGEQgUEzN","https://api.spotify.com/v1/audio-analysis/7LcfRTgAVTs5pQGEQgUEzN"
"9","3JA9Jsuxr4xgHXEawAdCp4",0.483,0.648,0,-8.651,0,0.327,0.187,0,0.0812,0.238,93.939,219427,4,"spotify:track:3JA9Jsuxr4xgHXEawAdCp4","https://api.spotify.com/v1/audio-analysis/3JA9Jsuxr4xgHXEawAdCp4"
"10","2u02eLj96Atd6TBxkH9YvN",0.764,0.673,1,-4.946,1,0.0437,0.0156,6.56e-05,0.195,0.811,127.941,243533,4,"spotify:track:2u02eLj96Atd6TBxkH9YvN","https://api.spotify.com/v1/audio-analysis/2u02eLj96Atd6TBxkH9YvN"
"11","7w87IxuO7BDcJ3YUqCyMTT",0.733,0.71,5,-5.849,0,0.0292,0.145,0.115,0.0956,0.963,127.975,239600,4,"spotify:track:7w87IxuO7BDcJ3YUqCyMTT","https://api.spotify.com/v1/audio-analysis/7w87IxuO7BDcJ3YUqCyMTT"
"12","455AfCsOhhLPRc68sE01D8",0.649,0.815,3,-3.796,0,0.0415,0.00125,4.31e-05,0.671,0.774,126.03,230747,4,"spotify:track:455AfCsOhhLPRc68sE01D8","https://api.spotify.com/v1/audio-analysis/455AfCsOhhLPRc68sE01D8"
"13","7BqBn9nzAq8spo5e7cZ0dJ",0.637,0.843,5,-5.413,1,0.0432,0.0151,0,0.0876,0.441,109.012,220733,4,"spotify:track:7BqBn9nzAq8spo5e7cZ0dJ","https://api.spotify.com/v1/audio-analysis/7BqBn9nzAq8spo5e7cZ0dJ"
"14","4270XtiZeN9yYPR81dn8Ow",0.659,0.882,5,-4.623,0,0.0465,0.0258,9.2e-06,0.144,0.316,125.985,231653,4,"spotify:track:4270XtiZeN9yYPR81dn8Ow","https://api.spotify.com/v1/audio-analysis/4270XtiZeN9yYPR81dn8Ow"
"15","12lZTPlXwUtrQuhEty6098",0.7,0.695,7,-4.973,1,0.0897,0.00629,0,0.0319,0.607,122.028,203333,4,"spotify:track:12lZTPlXwUtrQuhEty6098","https://api.spotify.com/v1/audio-analysis/12lZTPlXwUtrQuhEty6098"
"16","6r2BECwMgEoRb5yLfp0Hca",0.59,0.817,11,-5.069,1,0.157,0.0049,0,0.283,0.495,123.895,260253,4,"spotify:track:6r2BECwMgEoRb5yLfp0Hca","https://api.spotify.com/v1/audio-analysis/6r2BECwMgEoRb5yLfp0Hca"
"17","5xZtUAVUVfjBtVtMOgMkyy",0.705,0.781,2,-2.927,1,0.0792,0.247,0,0.107,0.573,100.008,263173,4,"spotify:track:5xZtUAVUVfjBtVtMOgMkyy","https://api.spotify.com/v1/audio-analysis/5xZtUAVUVfjBtVtMOgMkyy"
"18","7EKTo6rVJ3XSS7QTd6ep2j",0.764,0.694,11,-5.745,0,0.189,0.0439,3.67e-06,0.18,0.577,146.075,223933,4,"spotify:track:7EKTo6rVJ3XSS7QTd6ep2j","https://api.spotify.com/v1/audio-analysis/7EKTo6rVJ3XSS7QTd6ep2j"
"19","0x3TibRgnSqzkcwrqBd4iX",0.697,0.577,2,-7.653,1,0.127,0.0436,0,0.11,0.646,160.035,228453,4,"spotify:track:0x3TibRgnSqzkcwrqBd4iX","https://api.spotify.com/v1/audio-analysis/0x3TibRgnSqzkcwrqBd4iX"
"20","4aX4Oycsk1fhHIee1zqsDe",0.641,0.667,11,-6.252,1,0.0538,0.000165,3.22e-06,0.113,0.3,154.025,240307,4,"spotify:track:4aX4Oycsk1fhHIee1zqsDe","https://api.spotify.com/v1/audio-analysis/4aX4Oycsk1fhHIee1zqsDe"
"21","4kflIGfjdZJW4ot2ioixTB",0.559,0.33,9,-8.251,1,0.0285,0.892,0,0.0975,0.28,135.109,285040,4,"spotify:track:4kflIGfjdZJW4ot2ioixTB","https://api.spotify.com/v1/audio-analysis/4kflIGfjdZJW4ot2ioixTB"
"22","1ExfPZEiahqhLyajhybFeS",0.738,0.804,11,-3.851,1,0.0621,0.332,0,0.279,0.941,174.943,190213,4,"spotify:track:1ExfPZEiahqhLyajhybFeS","https://api.spotify.com/v1/audio-analysis/1ExfPZEiahqhLyajhybFeS"
"23","38iU2jg98IZZEIJPrP7aWD",0.693,0.705,8,-5.747,1,0.0665,0.0228,0,0.202,0.475,131.951,237947,4,"spotify:track:38iU2jg98IZZEIJPrP7aWD","https://api.spotify.com/v1/audio-analysis/38iU2jg98IZZEIJPrP7aWD"
"24","4NTWZqvfQTlOMitlVn6tew",0.591,0.889,7,-3.839,1,0.115,0.0189,0,0.155,0.648,143.067,239613,4,"spotify:track:4NTWZqvfQTlOMitlVn6tew","https://api.spotify.com/v1/audio-analysis/4NTWZqvfQTlOMitlVn6tew"
"25","0JNdS1n0ifOP25XvhwAMgM",0.583,0.77,9,-6.433,1,0.0401,0.000391,0.00993,0.109,0.393,127.973,320587,4,"spotify:track:0JNdS1n0ifOP25XvhwAMgM","https://api.spotify.com/v1/audio-analysis/0JNdS1n0ifOP25XvhwAMgM"
"26","0Ji2g9AlYLVHAMG5PJoHPU",0.734,0.821,8,-4.893,1,0.0406,0.00709,0.00281,0.127,0.65,119.993,204150,4,"spotify:track:0Ji2g9AlYLVHAMG5PJoHPU","https://api.spotify.com/v1/audio-analysis/0Ji2g9AlYLVHAMG5PJoHPU"
"27","5A6OHHy73AR5tLxgTc98zz",0.684,0.834,2,-4.524,0,0.0675,0.0646,0,0.271,0.53,164.02,217667,4,"spotify:track:5A6OHHy73AR5tLxgTc98zz","https://api.spotify.com/v1/audio-analysis/5A6OHHy73AR5tLxgTc98zz"
"28","6C2XDnr9B6obGMVhHS1Nmo",0.584,0.79,2,-6.544,1,0.0412,0.0444,4.22e-05,0.0734,0.702,123.961,214950,4,"spotify:track:6C2XDnr9B6obGMVhHS1Nmo","https://api.spotify.com/v1/audio-analysis/6C2XDnr9B6obGMVhHS1Nmo"
"29","5FQazQxWUHsJ8QDaXLdFzR",0.752,0.73,11,-3.897,0,0.0412,0.00272,3.62e-05,0.175,0.768,120.032,218825,4,"spotify:track:5FQazQxWUHsJ8QDaXLdFzR","https://api.spotify.com/v1/audio-analysis/5FQazQxWUHsJ8QDaXLdFzR"
"30","5zpDHEU12zATwLGvozxPw2",0.651,0.671,0,-8.183,1,0.27,0.343,0,0.119,0.158,90.135,303813,4,"spotify:track:5zpDHEU12zATwLGvozxPw2","https://api.spotify.com/v1/audio-analysis/5zpDHEU12zATwLGvozxPw2"
"31","4u26EevCNXMhlvE1xFBJwX",0.594,0.502,4,-6.564,1,0.0281,0.402,0,0.287,0.31,130.674,222773,4,"spotify:track:4u26EevCNXMhlvE1xFBJwX","https://api.spotify.com/v1/audio-analysis/4u26EevCNXMhlvE1xFBJwX"
"32","0qOnSQQF0yzuPWsXrQ9paz",0.646,0.795,9,-3.293,1,0.0976,0.0319,0,0.267,0.791,89.99,210960,4,"spotify:track:0qOnSQQF0yzuPWsXrQ9paz","https://api.spotify.com/v1/audio-analysis/0qOnSQQF0yzuPWsXrQ9paz"
"33","7vWFaMq63AwkFDhS2OAg5u",0.829,0.798,6,-7.808,0,0.0776,0.0782,3.78e-06,0.59,0.469,127.991,307640,4,"spotify:track:7vWFaMq63AwkFDhS2OAg5u","https://api.spotify.com/v1/audio-analysis/7vWFaMq63AwkFDhS2OAg5u"
"34","6Iocm6VMu6bVNYwiDoyQFW",0.353,0.822,7,-1.866,1,0.232,0.155,0,0.332,0.235,167.905,238693,4,"spotify:track:6Iocm6VMu6bVNYwiDoyQFW","https://api.spotify.com/v1/audio-analysis/6Iocm6VMu6bVNYwiDoyQFW"
"35","3rfhI32Il2hVRKDkuGeeen",0.595,0.913,10,-3.428,0,0.0884,0.0435,0,0.259,0.765,128.021,234453,4,"spotify:track:3rfhI32Il2hVRKDkuGeeen","https://api.spotify.com/v1/audio-analysis/3rfhI32Il2hVRKDkuGeeen"
"36","6jAsmDJI8iPhGWtS27kZ67",0.78,0.714,11,-4.155,0,0.0382,0.119,4.1e-06,0.217,0.651,125.924,235520,4,"spotify:track:6jAsmDJI8iPhGWtS27kZ67","https://api.spotify.com/v1/audio-analysis/6jAsmDJI8iPhGWtS27kZ67"
"37","0z5ZPs57J2KERwM1tBM2GF",0.377,0.738,2,-5.32,1,0.311,0.000683,0,0.319,0.59,80.846,248587,4,"spotify:track:0z5ZPs57J2KERwM1tBM2GF","https://api.spotify.com/v1/audio-analysis/0z5ZPs57J2KERwM1tBM2GF"
"38","2nRvKHh2mtOfIQ4jcAkP9q",0.593,0.639,1,-5.826,1,0.0307,0.446,0,0.0998,0.351,142.881,218840,4,"spotify:track:2nRvKHh2mtOfIQ4jcAkP9q","https://api.spotify.com/v1/audio-analysis/2nRvKHh2mtOfIQ4jcAkP9q"
