"","id","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","uri","analysis_url"
"1","0HEmnAUT8PHznIAAmVXqFJ",0.887,0.48,11,-11.994,1,0.117,0.0094,3.58e-05,0.0662,0.617,95.846,193200,4,"spotify:track:0HEmnAUT8PHznIAAmVXqFJ","https://api.spotify.com/v1/audio-analysis/0HEmnAUT8PHznIAAmVXqFJ"
"2","5eU8qMd0TpaLqTGDZJaLDs",0.801,0.723,10,-4.985,0,0.0689,0.0713,0.154,0.0675,0.886,109.03,180518,4,"spotify:track:5eU8qMd0TpaLqTGDZJaLDs","https://api.spotify.com/v1/audio-analysis/5eU8qMd0TpaLqTGDZJaLDs"
"3","4uLU6hMCjMI75M1A2tKUQC",0.721,0.939,8,-11.823,1,0.0376,0.115,3.79e-05,0.108,0.919,113.309,213573,4,"spotify:track:4uLU6hMCjMI75M1A2tKUQC","https://api.spotify.com/v1/audio-analysis/4uLU6hMCjMI75M1A2tKUQC"
"4","1u1DBObkLFscNCpRpXbYb9",0.45,0.941,6,-4.725,1,0.0489,0.138,0.123,0.108,0.651,125.138,355267,4,"spotify:track:1u1DBObkLFscNCpRpXbYb9","https://api.spotify.com/v1/audio-analysis/1u1DBObkLFscNCpRpXbYb9"
"5","2tvBAdXx4spqu0aqT1jRs4",0.701,0.808,11,-10.011,0,0.0505,0.274,6.83e-05,0.0986,0.801,119.074,278707,4,"spotify:track:2tvBAdXx4spqu0aqT1jRs4","https://api.spotify.com/v1/audio-analysis/2tvBAdXx4spqu0aqT1jRs4"
"6","15vASgdsk0J4BrkZhVTxFG",0.637,0.777,4,-10.693,1,0.0335,0.0321,2.33e-06,0.0863,0.765,122.886,245960,4,"spotify:track:15vASgdsk0J4BrkZhVTxFG","https://api.spotify.com/v1/audio-analysis/15vASgdsk0J4BrkZhVTxFG"
"7","1xvGuRbLxTkpb5UdUG7HME",0.467,0.256,1,-15.507,1,0.0279,0.525,7.74e-06,0.099,0.198,99.304,212693,3,"spotify:track:1xvGuRbLxTkpb5UdUG7HME","https://api.spotify.com/v1/audio-analysis/1xvGuRbLxTkpb5UdUG7HME"
"8","1cVXMYFOGZHKqoj5pKTtpi",0.528,0.666,8,-3.446,1,0.0329,0.17,1.03e-05,0.274,0.334,128.732,258200,4,"spotify:track:1cVXMYFOGZHKqoj5pKTtpi","https://api.spotify.com/v1/audio-analysis/1cVXMYFOGZHKqoj5pKTtpi"
"9","2QlPByrmEO9XciNBXCrawR",0.759,0.645,0,-13.352,1,0.0276,0.07,0.0403,0.0986,0.948,117.254,320733,4,"spotify:track:2QlPByrmEO9XciNBXCrawR","https://api.spotify.com/v1/audio-analysis/2QlPByrmEO9XciNBXCrawR"
"10","5932kbyNt445gDTT2chRUS",0.551,0.291,5,-12.544,1,0.0283,0.434,3.78e-05,0.11,0.0817,119.005,350667,3,"spotify:track:5932kbyNt445gDTT2chRUS","https://api.spotify.com/v1/audio-analysis/5932kbyNt445gDTT2chRUS"
