"","id","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","uri","analysis_url"
"1","1ZvS1DmW1cF0oknYGCVNK7",0.6,0.414,4,-13.182,1,0.0291,0.172,5.91e-06,0.264,0.585,124.43,228000,4,"spotify:track:1ZvS1DmW1cF0oknYGCVNK7","https://api.spotify.com/v1/audio-analysis/1ZvS1DmW1cF0oknYGCVNK7"
"2","6Ee5Y6kCdlZfoFhyR8xPVt",0.298,0.0735,5,-16.472,1,0.0378,0.944,0.000401,0.0976,0.167,131.045,340667,4,"spotify:track:6Ee5Y6kCdlZfoFhyR8xPVt","https://api.spotify.com/v1/audio-analysis/6Ee5Y6kCdlZfoFhyR8xPVt"
"3","3QHONiXGMGU3z68mQInncF",0.862,0.479,7,-9.199,1,0.0646,0.0522,0.00126,0.589,0.919,109.878,301520,4,"spotify:track:3QHONiXGMGU3z68mQInncF","https://api.spotify.com/v1/audio-analysis/3QHONiXGMGU3z68mQInncF"
"4","1wyNvV8uXr35T8ChEypf8n",0.61,0.41,11,-9.215,0,0.0317,0.442,0,0.113,0.115,109.962,270605,4,"spotify:track:1wyNvV8uXr35T8ChEypf8n","https://api.spotify.com/v1/audio-analysis/1wyNvV8uXr35T8ChEypf8n"
"5","1EM23A621Z0QyTlWKu7T1l",0.928,0.771,3,-5.935,0,0.251,0.102,1.07e-05,0.338,0.661,93.987,231160,4,"spotify:track:1EM23A621Z0QyTlWKu7T1l","https://api.spotify.com/v1/audio-analysis/1EM23A621Z0QyTlWKu7T1l"
"6","0AIfr4oi192dWLRJZrRz1O",0.544,0.473,7,-5.875,1,0.0297,0.163,0,0.112,0.0543,120.459,320560,4,"spotify:track:0AIfr4oi192dWLRJZrRz1O","https://api.spotify.com/v1/audio-analysis/0AIfr4oi192dWLRJZrRz1O"
"7","1zJy6jwcyZGZKIIXWloVAc",0.63,0.65,5,-7.421,0,0.041,0.262,0.00014,0.253,0.565,78.273,287280,4,"spotify:track:1zJy6jwcyZGZKIIXWloVAc","https://api.spotify.com/v1/audio-analysis/1zJy6jwcyZGZKIIXWloVAc"
"8","1Je1IMUlBXcx1Fz0WE7oPT",0.768,0.864,11,-6.145,1,0.0324,0.101,0,0.162,0.876,110.008,173027,4,"spotify:track:1Je1IMUlBXcx1Fz0WE7oPT","https://api.spotify.com/v1/audio-analysis/1Je1IMUlBXcx1Fz0WE7oPT"
"9","1nRwyxNsqCLeA17qR8Nfxx",0.8,0.875,11,-4.952,0,0.0338,0.0615,2.79e-06,0.13,0.889,100.033,233533,4,"spotify:track:1nRwyxNsqCLeA17qR8Nfxx","https://api.spotify.com/v1/audio-analysis/1nRwyxNsqCLeA17qR8Nfxx"
"10","0lnxrQAd9ZxbhBBe7d8FO8",0.693,0.937,9,-6.298,1,0.0503,0.00565,0.00411,0.0778,0.657,104.844,268653,4,"spotify:track:0lnxrQAd9ZxbhBBe7d8FO8","https://api.spotify.com/v1/audio-analysis/0lnxrQAd9ZxbhBBe7d8FO8"
"11","1Ddf5oGQwHnRoacJIr8M1j",0.761,0.632,5,-7.583,0,0.0578,0.035,0,0.0895,0.912,164.049,220133,4,"spotify:track:1Ddf5oGQwHnRoacJIr8M1j","https://api.spotify.com/v1/audio-analysis/1Ddf5oGQwHnRoacJIr8M1j"
"12","3i6qNxyVgIdUZTTi5m25EM",0.617,0.886,9,-5.953,1,0.055,0.0112,9.63e-05,0.0523,0.641,96.328,252760,4,"spotify:track:3i6qNxyVgIdUZTTi5m25EM","https://api.spotify.com/v1/audio-analysis/3i6qNxyVgIdUZTTi5m25EM"
"13","02UYYPOGSBXxGEMce927XV",0.712,0.511,9,-8.753,0,0.0297,0.397,0,0.483,0.424,117.896,251760,4,"spotify:track:02UYYPOGSBXxGEMce927XV","https://api.spotify.com/v1/audio-analysis/02UYYPOGSBXxGEMce927XV"
"14","6luSHkUXVmx3DKGN4TuRqF",0.637,0.902,7,-5.077,1,0.0325,0.00752,0,0.323,0.705,102.014,269040,4,"spotify:track:6luSHkUXVmx3DKGN4TuRqF","https://api.spotify.com/v1/audio-analysis/6luSHkUXVmx3DKGN4TuRqF"
"15","7eBky33UQEUKp0sNhcU6rW",0.48,0.786,0,-7.564,1,0.0447,0.028,0,0.274,0.506,188.012,255053,4,"spotify:track:7eBky33UQEUKp0sNhcU6rW","https://api.spotify.com/v1/audio-analysis/7eBky33UQEUKp0sNhcU6rW"
"16","2OWzR8QoH7KaLtiN65v32x",0.537,0.413,5,-9.949,0,0.0366,0.604,0,0.16,0.228,127.77,195693,4,"spotify:track:2OWzR8QoH7KaLtiN65v32x","https://api.spotify.com/v1/audio-analysis/2OWzR8QoH7KaLtiN65v32x"
"17","2XncSBceg7BwEpbWVI6FLi",0.855,0.845,6,-6.163,0,0.067,0.0179,0,0.287,0.904,104.347,257840,4,"spotify:track:2XncSBceg7BwEpbWVI6FLi","https://api.spotify.com/v1/audio-analysis/2XncSBceg7BwEpbWVI6FLi"
"18","21jEuMn2lf37715rwjow2M",0.571,0.505,1,-9.312,0,0.0238,0.0757,1.04e-05,0.109,0.277,99.562,269467,4,"spotify:track:21jEuMn2lf37715rwjow2M","https://api.spotify.com/v1/audio-analysis/21jEuMn2lf37715rwjow2M"
"19","1IPG1ph2URqWSDGVPMW2Xg",0.64,0.894,7,-5.475,1,0.0367,0.0211,0,0.334,0.672,106.073,233893,4,"spotify:track:1IPG1ph2URqWSDGVPMW2Xg","https://api.spotify.com/v1/audio-analysis/1IPG1ph2URqWSDGVPMW2Xg"
"20","5OBGoVvCDEL63OLl6BlHa3",0.853,0.526,6,-5.425,0,0.211,0.347,0,0.0684,0.806,92.59,272510,4,"spotify:track:5OBGoVvCDEL63OLl6BlHa3","https://api.spotify.com/v1/audio-analysis/5OBGoVvCDEL63OLl6BlHa3"
"21","1nP6feYWJVpbO41aezFtm2",0.759,0.337,0,-11.034,0,0.035,0.026,0,0.0753,0.331,117.845,273267,4,"spotify:track:1nP6feYWJVpbO41aezFtm2","https://api.spotify.com/v1/audio-analysis/1nP6feYWJVpbO41aezFtm2"
