"","id","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","uri","analysis_url"
"1","56NRHWyi7rKiiUgh72u0oO",0.545,0.777,10,-4.986,1,0.0265,0.000866,0,0.096,0.548,85.974,222800,4,"spotify:track:56NRHWyi7rKiiUgh72u0oO","https://api.spotify.com/v1/audio-analysis/56NRHWyi7rKiiUgh72u0oO"
"2","3NT4deyIUzzqL63rNHgYNM",0.644,0.574,0,-9.137,1,0.0682,0.379,0,0.129,0.744,90.213,207200,4,"spotify:track:3NT4deyIUzzqL63rNHgYNM","https://api.spotify.com/v1/audio-analysis/3NT4deyIUzzqL63rNHgYNM"
"3","51FEdPwVSWCFspiWtt8gjJ",0.966,0.763,2,-4.495,1,0.145,0.243,0,0.0637,0.918,107.05,228533,4,"spotify:track:51FEdPwVSWCFspiWtt8gjJ","https://api.spotify.com/v1/audio-analysis/51FEdPwVSWCFspiWtt8gjJ"
"4","37qI0mchgzUSeUhPiwUWPY",0.551,0.696,2,-6.192,1,0.0265,0.0392,0,0.127,0.345,112.024,209360,4,"spotify:track:37qI0mchgzUSeUhPiwUWPY","https://api.spotify.com/v1/audio-analysis/37qI0mchgzUSeUhPiwUWPY"
"5","2JFEZO2ZxzffY0wd9MYEu3",0.512,0.712,11,-7.475,1,0.0322,0.375,0,0.142,0.346,94.888,238240,4,"spotify:track:2JFEZO2ZxzffY0wd9MYEu3","https://api.spotify.com/v1/audio-analysis/2JFEZO2ZxzffY0wd9MYEu3"
"6","60a0Rd6pjrkxjPbaKzXjfq",0.553,0.9,3,-4.556,0,0.0584,0.0113,0,0.322,0.397,105.213,219000,4,"spotify:track:60a0Rd6pjrkxjPbaKzXjfq","https://api.spotify.com/v1/audio-analysis/60a0Rd6pjrkxjPbaKzXjfq"
"7","7J41dYQolQJEtj3UmKLu5r",0.816,0.5,1,-4.551,1,0.03,0.0227,1.53e-06,0.0733,0.654,124.037,247840,4,"spotify:track:7J41dYQolQJEtj3UmKLu5r","https://api.spotify.com/v1/audio-analysis/7J41dYQolQJEtj3UmKLu5r"
"8","45E1IBsdnZ4LqIDRORyjti",0.433,0.933,3,-4.505,0,0.0496,0.009,0,0.143,0.496,157.478,304600,4,"spotify:track:45E1IBsdnZ4LqIDRORyjti","https://api.spotify.com/v1/audio-analysis/45E1IBsdnZ4LqIDRORyjti"
"9","5o4cq6gKFAbR1V7wITwB7n",0.585,0.776,5,-5.898,1,0.0459,0.0572,7.74e-06,0.3,0.43,77.987,244507,4,"spotify:track:5o4cq6gKFAbR1V7wITwB7n","https://api.spotify.com/v1/audio-analysis/5o4cq6gKFAbR1V7wITwB7n"
"10","5kD9T7GForh8LnRz5ClbL8",0.634,0.886,2,-3.466,1,0.0517,0.0291,0,0.342,0.918,161.933,168253,4,"spotify:track:5kD9T7GForh8LnRz5ClbL8","https://api.spotify.com/v1/audio-analysis/5kD9T7GForh8LnRz5ClbL8"
"11","5PCJldueshnwqQVjS16543",0.793,0.568,1,-4.958,1,0.0459,0.0478,3.57e-05,0.0304,0.802,100.005,269400,4,"spotify:track:5PCJldueshnwqQVjS16543","https://api.spotify.com/v1/audio-analysis/5PCJldueshnwqQVjS16543"
"12","5q4I6I0ytvTKuYe1Fquxnx",0.914,0.551,8,-3.879,0,0.0455,0.133,2.61e-05,0.0841,0.967,92.889,265867,4,"spotify:track:5q4I6I0ytvTKuYe1Fquxnx","https://api.spotify.com/v1/audio-analysis/5q4I6I0ytvTKuYe1Fquxnx"
"13","0I4j0zbGVEHp1aUNeAacrO",0.314,0.87,2,-6.037,1,0.0479,9.64e-05,1.32e-06,0.108,0.277,146.284,295800,4,"spotify:track:0I4j0zbGVEHp1aUNeAacrO","https://api.spotify.com/v1/audio-analysis/0I4j0zbGVEHp1aUNeAacrO"
"14","5pBvNeOAJ54zgd5lEOmM3b",0.919,0.657,7,-2.823,1,0.0907,0.00293,0,0.356,0.669,112.23,291213,4,"spotify:track:5pBvNeOAJ54zgd5lEOmM3b","https://api.spotify.com/v1/audio-analysis/5pBvNeOAJ54zgd5lEOmM3b"
"15","2wvNUDkOu4Y5Ywi1Ju9lct",0.571,0.623,7,-6.181,1,0.0376,0.154,3.9e-05,0.103,0.14,151.972,264213,4,"spotify:track:2wvNUDkOu4Y5Ywi1Ju9lct","https://api.spotify.com/v1/audio-analysis/2wvNUDkOu4Y5Ywi1Ju9lct"
"16","0kr6d8wHDQPlzuET33NVn6",0.499,0.72,8,-9.101,1,0.0286,0.00466,0.00303,0.122,0.676,96.103,217680,4,"spotify:track:0kr6d8wHDQPlzuET33NVn6","https://api.spotify.com/v1/audio-analysis/0kr6d8wHDQPlzuET33NVn6"
"17","1lkC6oC7SbwgnEBEC05r64",0.799,0.903,11,-3.366,0,0.0448,0.00106,0,0.166,0.962,128.926,192227,4,"spotify:track:1lkC6oC7SbwgnEBEC05r64","https://api.spotify.com/v1/audio-analysis/1lkC6oC7SbwgnEBEC05r64"
"18","5dpAN1mjFPL38kh9kWsCiw",0.449,0.776,2,-5.594,1,0.0322,0.00171,0,0.0698,0.19,148.11,269307,4,"spotify:track:5dpAN1mjFPL38kh9kWsCiw","https://api.spotify.com/v1/audio-analysis/5dpAN1mjFPL38kh9kWsCiw"
"19","39xlKIt3AQlvCwLWhSurQB",0.376,0.72,2,-5.748,1,0.0351,0.0102,0.00171,0.209,0.168,130.656,239373,4,"spotify:track:39xlKIt3AQlvCwLWhSurQB","https://api.spotify.com/v1/audio-analysis/39xlKIt3AQlvCwLWhSurQB"
"20","0RJWhctsc1G1Hg3Ov2th7x",0.793,0.832,1,-4.861,0,0.0405,0.265,6.84e-06,0.207,0.859,107.647,197027,4,"spotify:track:0RJWhctsc1G1Hg3Ov2th7x","https://api.spotify.com/v1/audio-analysis/0RJWhctsc1G1Hg3Ov2th7x"
"21","7F1BUnd7mjogQZHZ2FcME1",0.711,0.715,4,-5.774,1,0.0426,0.0478,0,0.143,0.755,120.002,291413,4,"spotify:track:7F1BUnd7mjogQZHZ2FcME1","https://api.spotify.com/v1/audio-analysis/7F1BUnd7mjogQZHZ2FcME1"
"22","0aWVhnjyPm8xxBqNBCsHHw",0.578,0.884,8,-3.792,1,0.0942,0.00137,0,0.0572,0.556,98.239,210280,4,"spotify:track:0aWVhnjyPm8xxBqNBCsHHw","https://api.spotify.com/v1/audio-analysis/0aWVhnjyPm8xxBqNBCsHHw"
"23","6Far9mixuLOSu0Y5ectjfA",0.414,0.574,8,-3.884,1,0.0304,0.167,0,0.115,0.167,71.796,228267,4,"spotify:track:6Far9mixuLOSu0Y5ectjfA","https://api.spotify.com/v1/audio-analysis/6Far9mixuLOSu0Y5ectjfA"
"24","2Nu0P68oruhup6YcAi8On3",0.727,0.515,2,-6.553,0,0.0289,0.24,3.65e-06,0.13,0.692,89.488,262227,4,"spotify:track:2Nu0P68oruhup6YcAi8On3","https://api.spotify.com/v1/audio-analysis/2Nu0P68oruhup6YcAi8On3"
"25","3ttEQBpVcb0Im3RovYPl3K",0.642,0.411,9,-9.484,1,0.0283,0.785,0.00384,0.103,0.488,129.146,229467,4,"spotify:track:3ttEQBpVcb0Im3RovYPl3K","https://api.spotify.com/v1/audio-analysis/3ttEQBpVcb0Im3RovYPl3K"
"26","7uz2Rk1sow6wLj3PCXfDeb",0.67,0.813,9,-3.509,1,0.0276,7.81e-05,0,0.0774,0.271,102.051,237480,4,"spotify:track:7uz2Rk1sow6wLj3PCXfDeb","https://api.spotify.com/v1/audio-analysis/7uz2Rk1sow6wLj3PCXfDeb"
"27","7MoKXLQeI0Bh2QodCjDO4K",0.768,0.55,9,-7.604,0,0.034,0.0269,0.578,0.089,0.966,126.013,231480,4,"spotify:track:7MoKXLQeI0Bh2QodCjDO4K","https://api.spotify.com/v1/audio-analysis/7MoKXLQeI0Bh2QodCjDO4K"
"28","5RbjZdW8vLZQJpRAZwNIdX",0.518,0.474,0,-8.34,1,0.0287,0.322,0,0.1,0.17,106.512,221173,4,"spotify:track:5RbjZdW8vLZQJpRAZwNIdX","https://api.spotify.com/v1/audio-analysis/5RbjZdW8vLZQJpRAZwNIdX"
"29","7wFmQutRb7XUDo2mlftXa2",0.905,0.767,9,-4.798,0,0.19,0.0772,0,0.12,0.868,147.983,298960,4,"spotify:track:7wFmQutRb7XUDo2mlftXa2","https://api.spotify.com/v1/audio-analysis/7wFmQutRb7XUDo2mlftXa2"
"30","6BnLVX9hRn1ToxyQ2RwGXv",0.771,0.302,2,-14.589,1,0.0323,0.822,0.856,0.114,0.257,102.014,234933,3,"spotify:track:6BnLVX9hRn1ToxyQ2RwGXv","https://api.spotify.com/v1/audio-analysis/6BnLVX9hRn1ToxyQ2RwGXv"
"31","0MVMYjIk1N3nO8omHZRaOd",0.809,0.964,1,-6.178,1,0.118,0.128,0,0.321,0.84,105.515,264640,4,"spotify:track:0MVMYjIk1N3nO8omHZRaOd","https://api.spotify.com/v1/audio-analysis/0MVMYjIk1N3nO8omHZRaOd"
"32","3R9qiUjvIuLYm1KWzh6E0L",0.675,0.607,11,-3.538,1,0.161,0.0302,8.67e-06,0.339,0.555,177.928,335613,4,"spotify:track:3R9qiUjvIuLYm1KWzh6E0L","https://api.spotify.com/v1/audio-analysis/3R9qiUjvIuLYm1KWzh6E0L"
"33","1NRorokmYEtr1koWybvaE4",0.667,0.41,4,-8.323,0,0.138,0.331,0,0.064,0.496,75.069,303333,4,"spotify:track:1NRorokmYEtr1koWybvaE4","https://api.spotify.com/v1/audio-analysis/1NRorokmYEtr1koWybvaE4"
"34","6dN429DyfNQkDQJwBUFWrJ",0.622,0.823,4,-7.545,0,0.0512,0.216,0,0.0966,0.872,166.019,235213,4,"spotify:track:6dN429DyfNQkDQJwBUFWrJ","https://api.spotify.com/v1/audio-analysis/6dN429DyfNQkDQJwBUFWrJ"
"35","3jagJCUbdqhDSPuxP8cAqF",0.884,0.677,1,-5.603,1,0.283,0.0778,0,0.0732,0.589,101.868,263227,4,"spotify:track:3jagJCUbdqhDSPuxP8cAqF","https://api.spotify.com/v1/audio-analysis/3jagJCUbdqhDSPuxP8cAqF"
"36","0Y33wASIhTQpT54DIs5sF9",0.777,0.855,11,-5.322,1,0.0295,0.0216,0.000609,0.0949,0.877,125.976,207720,4,"spotify:track:0Y33wASIhTQpT54DIs5sF9","https://api.spotify.com/v1/audio-analysis/0Y33wASIhTQpT54DIs5sF9"
"37","1v3pDQtNGDVTwFQ75IVKC2",0.644,0.637,1,-5.927,0,0.0914,0.0755,0.000587,0.32,0.78,86.99,232464,4,"spotify:track:1v3pDQtNGDVTwFQ75IVKC2","https://api.spotify.com/v1/audio-analysis/1v3pDQtNGDVTwFQ75IVKC2"
"38","64NrL8pIXLdpFyHQ92DX5l",0.777,0.673,8,-3.953,1,0.0351,0.0162,0.00892,0.0869,0.834,115.133,242253,4,"spotify:track:64NrL8pIXLdpFyHQ92DX5l","https://api.spotify.com/v1/audio-analysis/64NrL8pIXLdpFyHQ92DX5l"
"39","6gsmFgUiSTuinJlScwFODv",0.489,0.757,11,-4.062,0,0.0926,0.00981,0,0.234,0.557,168.004,267160,4,"spotify:track:6gsmFgUiSTuinJlScwFODv","https://api.spotify.com/v1/audio-analysis/6gsmFgUiSTuinJlScwFODv"
"40","267sk93o3IxlZzYnfTfKuZ",0.831,0.708,7,-7.265,0,0.0651,0.0769,5.3e-05,0.0864,0.926,133.585,162400,4,"spotify:track:267sk93o3IxlZzYnfTfKuZ","https://api.spotify.com/v1/audio-analysis/267sk93o3IxlZzYnfTfKuZ"
"41","0j5X6DrzkgY64Mm8NQp5mi",0.69,0.747,2,-4.583,1,0.264,0.00984,0.000685,0.355,0.0682,171.367,326640,4,"spotify:track:0j5X6DrzkgY64Mm8NQp5mi","https://api.spotify.com/v1/audio-analysis/0j5X6DrzkgY64Mm8NQp5mi"
"42","5ADSOampCIetIqVvg4sawk",0.708,0.655,8,-2.69,1,0.0883,0.0583,2.1e-06,0.11,0.529,89.99,279160,4,"spotify:track:5ADSOampCIetIqVvg4sawk","https://api.spotify.com/v1/audio-analysis/5ADSOampCIetIqVvg4sawk"
"43","5L10F9RikmCvAVOsNmFslE",0.686,0.698,5,-2.942,0,0.223,0.263,0,0.39,0.758,93.118,253200,4,"spotify:track:5L10F9RikmCvAVOsNmFslE","https://api.spotify.com/v1/audio-analysis/5L10F9RikmCvAVOsNmFslE"
"44","6biR1gMwcN71SDt3Eh4eEu",0.625,0.592,8,-5.279,1,0.0359,0.653,0,0.106,0.387,165.54,224427,4,"spotify:track:6biR1gMwcN71SDt3Eh4eEu","https://api.spotify.com/v1/audio-analysis/6biR1gMwcN71SDt3Eh4eEu"
"45","4qZ73jhiSZIfH9QfAZWIwo",0.561,0.542,6,-6.132,1,0.0605,0.347,0,0.274,0.416,62.802,265787,4,"spotify:track:4qZ73jhiSZIfH9QfAZWIwo","https://api.spotify.com/v1/audio-analysis/4qZ73jhiSZIfH9QfAZWIwo"
"46","4Wy0raF0R98yNz18GR9ho0",0.635,0.747,6,-6.446,1,0.276,0.264,0,0.133,0.739,95.231,280227,4,"spotify:track:4Wy0raF0R98yNz18GR9ho0","https://api.spotify.com/v1/audio-analysis/4Wy0raF0R98yNz18GR9ho0"
"47","7FnfygSSspSVpitq0ZctYQ",0.779,0.747,2,-6.494,1,0.0445,0.0276,0,0.0831,0.898,107.206,226027,4,"spotify:track:7FnfygSSspSVpitq0ZctYQ","https://api.spotify.com/v1/audio-analysis/7FnfygSSspSVpitq0ZctYQ"
"48","1C0wnugsGFwt2RRkitpUmK",0.686,0.406,11,-7.942,0,0.0573,0.401,0,0.243,0.514,113.916,291480,4,"spotify:track:1C0wnugsGFwt2RRkitpUmK","https://api.spotify.com/v1/audio-analysis/1C0wnugsGFwt2RRkitpUmK"
"49","5xkaSuEOfZvHIEI6uwtS1T",0.921,0.668,7,-8.73,1,0.235,0.094,0,0.592,0.884,131.059,296587,4,"spotify:track:5xkaSuEOfZvHIEI6uwtS1T","https://api.spotify.com/v1/audio-analysis/5xkaSuEOfZvHIEI6uwtS1T"
"50","7p1PhtGLjq0ISncRXBHqXY",0.351,0.74,1,-3.432,1,0.0318,0.000502,0.00144,0.107,0.212,102.124,238333,4,"spotify:track:7p1PhtGLjq0ISncRXBHqXY","https://api.spotify.com/v1/audio-analysis/7p1PhtGLjq0ISncRXBHqXY"
"51","5q4I6I0ytvTKuYe1Fquxnx",0.914,0.551,8,-3.879,0,0.0455,0.133,2.61e-05,0.0841,0.967,92.889,265867,4,"spotify:track:5q4I6I0ytvTKuYe1Fquxnx","https://api.spotify.com/v1/audio-analysis/5q4I6I0ytvTKuYe1Fquxnx"
"52","3U6kC4Ko4VT1ZvEKjEZsC1",0.763,0.645,0,-10.608,1,0.0455,0.118,0.00283,0.306,0.598,126.967,222800,4,"spotify:track:3U6kC4Ko4VT1ZvEKjEZsC1","https://api.spotify.com/v1/audio-analysis/3U6kC4Ko4VT1ZvEKjEZsC1"
"53","3iJRy19QMmYIr3mtGY7Hml",0.567,0.58,4,-5.759,0,0.221,0.00832,5.37e-06,0.0342,0.464,157.597,265707,4,"spotify:track:3iJRy19QMmYIr3mtGY7Hml","https://api.spotify.com/v1/audio-analysis/3iJRy19QMmYIr3mtGY7Hml"
"54","1EKiQ1InQXuodp4M1idrng",0.586,0.675,7,-7.819,1,0.0776,0.26,0,0.144,0.477,143.921,199587,4,"spotify:track:1EKiQ1InQXuodp4M1idrng","https://api.spotify.com/v1/audio-analysis/1EKiQ1InQXuodp4M1idrng"
"55","6XHSxHlbphfjn0Xjrv3E0l",0.565,0.5,7,-8.822,1,0.031,0.452,0,0.137,0.228,70.984,210933,4,"spotify:track:6XHSxHlbphfjn0Xjrv3E0l","https://api.spotify.com/v1/audio-analysis/6XHSxHlbphfjn0Xjrv3E0l"
"56","6qKfN4X9ShGopT3EbaiNnz",0.644,0.723,5,-5.393,0,0.0328,0.0731,0.00404,0.0803,0.466,92.999,277499,4,"spotify:track:6qKfN4X9ShGopT3EbaiNnz","https://api.spotify.com/v1/audio-analysis/6qKfN4X9ShGopT3EbaiNnz"
"57","32qiMwmCESGPYtjfnIkIqC",0.709,0.626,11,-6.78,1,0.0432,0.312,0,0.154,0.465,125.166,242827,4,"spotify:track:32qiMwmCESGPYtjfnIkIqC","https://api.spotify.com/v1/audio-analysis/32qiMwmCESGPYtjfnIkIqC"
"58","1V1Zit6cgKzpewBwMjm3zB",0.618,0.647,2,-7.308,1,0.0344,0.115,6.12e-06,0.113,0.33,123.889,271733,4,"spotify:track:1V1Zit6cgKzpewBwMjm3zB","https://api.spotify.com/v1/audio-analysis/1V1Zit6cgKzpewBwMjm3zB"
"59","6QxuZMdsElzjC1NnXUfl8c",0.611,0.654,10,-4.823,0,0.139,0.372,0.00432,0.0926,0.581,105.922,248933,4,"spotify:track:6QxuZMdsElzjC1NnXUfl8c","https://api.spotify.com/v1/audio-analysis/6QxuZMdsElzjC1NnXUfl8c"
"60","4bJ02dcoGEkcSJOhNbx0tp",0.854,0.663,2,-5.198,1,0.0676,0.0935,3.66e-06,0.0606,0.897,99.712,223800,4,"spotify:track:4bJ02dcoGEkcSJOhNbx0tp","https://api.spotify.com/v1/audio-analysis/4bJ02dcoGEkcSJOhNbx0tp"
"61","6JjYbaUFBYW7bXfMYXQeUo",0.458,0.645,6,-6.892,1,0.0632,0.0794,1.58e-05,0.155,0.192,183.924,260147,4,"spotify:track:6JjYbaUFBYW7bXfMYXQeUo","https://api.spotify.com/v1/audio-analysis/6JjYbaUFBYW7bXfMYXQeUo"
"62","4pUqtEXcZiQxpP5FPciLmb",0.585,0.672,2,-6.211,1,0.105,0.0842,0.00044,0.459,0.668,180.176,276107,4,"spotify:track:4pUqtEXcZiQxpP5FPciLmb","https://api.spotify.com/v1/audio-analysis/4pUqtEXcZiQxpP5FPciLmb"
"63","2221t83il80TwtMqcBEddH",0.605,0.675,1,-6.806,1,0.0308,0.403,0.00137,0.112,0.508,120.815,218293,4,"spotify:track:2221t83il80TwtMqcBEddH","https://api.spotify.com/v1/audio-analysis/2221t83il80TwtMqcBEddH"
"64","6mMbySRoIhJ5rsYSWSO2AS",0.629,0.737,1,-4.309,0,0.0323,0.332,0,0.147,0.336,87.068,199813,4,"spotify:track:6mMbySRoIhJ5rsYSWSO2AS","https://api.spotify.com/v1/audio-analysis/6mMbySRoIhJ5rsYSWSO2AS"
"65","150QiRJd7uPtylrfFHGyCO",0.506,0.806,7,-4.775,1,0.0293,0.00187,1.76e-06,0.52,0.491,100.115,272467,4,"spotify:track:150QiRJd7uPtylrfFHGyCO","https://api.spotify.com/v1/audio-analysis/150QiRJd7uPtylrfFHGyCO"
"66","3vgKD50C8hWlQq8HX0Jf8k",0.487,0.9,0,-4.417,1,0.0482,6.79e-05,0,0.358,0.484,149.937,204000,4,"spotify:track:3vgKD50C8hWlQq8HX0Jf8k","https://api.spotify.com/v1/audio-analysis/3vgKD50C8hWlQq8HX0Jf8k"
"67","5E9oKP5jttS24a9QXwCHCs",0.549,0.668,2,-7.004,1,0.0322,0.133,3.68e-06,0.148,0.78,169.791,248160,4,"spotify:track:5E9oKP5jttS24a9QXwCHCs","https://api.spotify.com/v1/audio-analysis/5E9oKP5jttS24a9QXwCHCs"
"68","3eSwvMfSA0Fyku6Ak5JEw0",0.623,0.387,0,-9.537,1,0.0316,0.549,0,0.0764,0.208,115.362,305093,4,"spotify:track:3eSwvMfSA0Fyku6Ak5JEw0","https://api.spotify.com/v1/audio-analysis/3eSwvMfSA0Fyku6Ak5JEw0"
"69","610sx23crS0FOQISsn2e49",0.782,0.694,6,-5.196,0,0.055,0.0712,0.00223,0.0764,0.935,156.087,210533,4,"spotify:track:610sx23crS0FOQISsn2e49","https://api.spotify.com/v1/audio-analysis/610sx23crS0FOQISsn2e49"
"70","2mKouqwAIdQnMP43zxR89r",0.835,0.707,8,-5.074,1,0.0598,0.0219,2.19e-05,0.108,0.92,93.955,267093,4,"spotify:track:2mKouqwAIdQnMP43zxR89r","https://api.spotify.com/v1/audio-analysis/2mKouqwAIdQnMP43zxR89r"
"71","0oWmL6PMYbPDa10yWQ6zbA",0.85,0.749,5,-5.645,0,0.18,0.176,0,0.536,0.87,96.604,243347,4,"spotify:track:0oWmL6PMYbPDa10yWQ6zbA","https://api.spotify.com/v1/audio-analysis/0oWmL6PMYbPDa10yWQ6zbA"
"72","7lVNTXkI3cHFvcXiI8damb",0.66,0.707,6,-5.758,1,0.208,0.397,0,0.211,0.779,89.279,268800,4,"spotify:track:7lVNTXkI3cHFvcXiI8damb","https://api.spotify.com/v1/audio-analysis/7lVNTXkI3cHFvcXiI8damb"
"73","6Wt5QBzHp9vdSLAFlvdnDQ",0.713,0.471,1,-7.392,0,0.483,0.421,0,0.0308,0.783,199.765,285587,4,"spotify:track:6Wt5QBzHp9vdSLAFlvdnDQ","https://api.spotify.com/v1/audio-analysis/6Wt5QBzHp9vdSLAFlvdnDQ"
"74","0WgLpgUdThEpA5L5K0SKq7",0.728,0.826,1,-3.763,0,0.0604,0.0783,0,0.101,0.836,94.36,239267,4,"spotify:track:0WgLpgUdThEpA5L5K0SKq7","https://api.spotify.com/v1/audio-analysis/0WgLpgUdThEpA5L5K0SKq7"
"75","4gdQ8QShlC3toP9Mkc8DwB",0.757,0.784,6,-5.541,0,0.202,0.0289,0,0.119,0.817,83.073,204707,4,"spotify:track:4gdQ8QShlC3toP9Mkc8DwB","https://api.spotify.com/v1/audio-analysis/4gdQ8QShlC3toP9Mkc8DwB"
"76","0ySdXfvOy7zCc59yz2Dx8q",0.594,0.875,11,-3.972,0,0.253,0.0722,0,0.27,0.785,187.466,206760,4,"spotify:track:0ySdXfvOy7zCc59yz2Dx8q","https://api.spotify.com/v1/audio-analysis/0ySdXfvOy7zCc59yz2Dx8q"
