"","id","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","uri","analysis_url"
"1","1CmUZGtH29Kx36C1Hleqlz",0.781,0.526,6,-6.985,0,0.293,0.0619,0,0.0457,0.661,94.992,235613,4,"spotify:track:1CmUZGtH29Kx36C1Hleqlz","https://api.spotify.com/v1/audio-analysis/1CmUZGtH29Kx36C1Hleqlz"
"2","0n4bITAu0Y0nigrz3MFJMb",0.862,0.608,7,-4.762,1,0.0402,0.00373,6.14e-06,0.0856,0.825,120.002,263827,4,"spotify:track:0n4bITAu0Y0nigrz3MFJMb","https://api.spotify.com/v1/audio-analysis/0n4bITAu0Y0nigrz3MFJMb"
"3","4G8gkOterJn0Ywt6uhqbhp",0.478,0.799,9,-3.614,1,0.0638,0.126,0.000106,0.76,0.201,136.268,186813,4,"spotify:track:4G8gkOterJn0Ywt6uhqbhp","https://api.spotify.com/v1/audio-analysis/4G8gkOterJn0Ywt6uhqbhp"
"4","01XFgRZfZI7oBagNf1Loml",0.452,0.794,0,-5.151,1,0.0483,0.0111,0.00182,0.416,0.281,137.825,196664,4,"spotify:track:01XFgRZfZI7oBagNf1Loml","https://api.spotify.com/v1/audio-analysis/01XFgRZfZI7oBagNf1Loml"
"5","3bidbhpOYeV4knp8AIu8Xn",0.641,0.922,2,-4.457,1,0.0786,0.0291,0,0.0862,0.85,146.078,258343,4,"spotify:track:3bidbhpOYeV4knp8AIu8Xn","https://api.spotify.com/v1/audio-analysis/3bidbhpOYeV4knp8AIu8Xn"
"6","2JZKXgq5zsokN01KWyiY6n",0.574,0.512,5,-6.664,0,0.0503,0.234,0,0.0946,0.51,76.899,484147,4,"spotify:track:2JZKXgq5zsokN01KWyiY6n","https://api.spotify.com/v1/audio-analysis/2JZKXgq5zsokN01KWyiY6n"
"7","4VC5nFbYO4avKksJ9jN4pY",0.778,0.547,2,-7.273,1,0.0489,0.346,0.000302,0.132,0.444,95.002,242733,4,"spotify:track:4VC5nFbYO4avKksJ9jN4pY","https://api.spotify.com/v1/audio-analysis/4VC5nFbYO4avKksJ9jN4pY"
"8","0nJW01T7XtvILxQgC5J7Wh",0.612,0.28,0,-8.648,1,0.0434,0.932,0,0.088,0.4,72.795,213827,4,"spotify:track:0nJW01T7XtvILxQgC5J7Wh","https://api.spotify.com/v1/audio-analysis/0nJW01T7XtvILxQgC5J7Wh"
"9","0i5el041vd6nxrGEU8QRxy",0.464,0.945,10,-3.342,1,0.0354,0.0189,0,0.0575,0.869,148.012,208960,4,"spotify:track:0i5el041vd6nxrGEU8QRxy","https://api.spotify.com/v1/audio-analysis/0i5el041vd6nxrGEU8QRxy"
"10","6F5c58TMEs1byxUstkzVeM",0.671,0.766,7,-4.81,0,0.0323,0.00569,6.85e-06,0.549,0.382,89.968,223546,4,"spotify:track:6F5c58TMEs1byxUstkzVeM","https://api.spotify.com/v1/audio-analysis/6F5c58TMEs1byxUstkzVeM"
