"","id","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","uri","analysis_url"
"1","0MtFUqaaEIqImt50RgfqZ4",0.841,0.472,0,-7.917,1,0.066,0.027,0,0.091,0.768,139.974,201440,4,"spotify:track:0MtFUqaaEIqImt50RgfqZ4","https://api.spotify.com/v1/audio-analysis/0MtFUqaaEIqImt50RgfqZ4"
"2","2mGFZPUsk6e8Zjd61jaXdI",0.925,0.885,10,-4.023,0,0.0904,0.364,4.77e-06,0.0234,0.915,110.017,200080,4,"spotify:track:2mGFZPUsk6e8Zjd61jaXdI","https://api.spotify.com/v1/audio-analysis/2mGFZPUsk6e8Zjd61jaXdI"
"3","3ibKnFDaa3GhpPGlOUj7ff",0.656,0.578,7,-8.97,0,0.0922,0.235,0,0.118,0.572,94.514,256733,4,"spotify:track:3ibKnFDaa3GhpPGlOUj7ff","https://api.spotify.com/v1/audio-analysis/3ibKnFDaa3GhpPGlOUj7ff"
"4","6Bo7elbKiRfaHBMJGEBHqF",0.664,0.741,9,-5.318,0,0.0328,0.00175,0.0379,0.116,0.374,131.001,188685,4,"spotify:track:6Bo7elbKiRfaHBMJGEBHqF","https://api.spotify.com/v1/audio-analysis/6Bo7elbKiRfaHBMJGEBHqF"
"5","1HdvFDMTNOcwyKjdUK44KN",0.721,0.877,4,-6.757,1,0.265,0.129,0,0.266,0.338,184.77,207804,4,"spotify:track:1HdvFDMTNOcwyKjdUK44KN","https://api.spotify.com/v1/audio-analysis/1HdvFDMTNOcwyKjdUK44KN"
"6","1hwJKpe0BPUsq6UUrwBWTw",0.49,0.679,8,-3.68,1,0.0309,0.00394,1.54e-05,0.0383,0.504,167.046,261267,4,"spotify:track:1hwJKpe0BPUsq6UUrwBWTw","https://api.spotify.com/v1/audio-analysis/1hwJKpe0BPUsq6UUrwBWTw"
"7","3Iw2G3jHDpcIjKAkkXQtr7",0.541,0.895,9,-4.661,1,0.0433,0.0023,0.000716,0.212,0.503,90.114,197323,4,"spotify:track:3Iw2G3jHDpcIjKAkkXQtr7","https://api.spotify.com/v1/audio-analysis/3Iw2G3jHDpcIjKAkkXQtr7"
"8","3FaS5pwUOfrhr366NERG5X",0.917,0.667,2,-5.131,0,0.227,0.198,0.000211,0.259,0.685,96.955,216520,4,"spotify:track:3FaS5pwUOfrhr366NERG5X","https://api.spotify.com/v1/audio-analysis/3FaS5pwUOfrhr366NERG5X"
"9","4T2SmVJPtDdugk5j5xV1d5",0.458,0.428,7,-7.835,1,0.0268,0.115,0,0.161,0.359,139.9,195493,3,"spotify:track:4T2SmVJPtDdugk5j5xV1d5","https://api.spotify.com/v1/audio-analysis/4T2SmVJPtDdugk5j5xV1d5"
"10","75fscz2R984pg4bmyP1Q53",0.69,0.928,5,-2.76,0,0.061,0.00937,0,0.547,0.579,130.889,239773,4,"spotify:track:75fscz2R984pg4bmyP1Q53","https://api.spotify.com/v1/audio-analysis/75fscz2R984pg4bmyP1Q53"
"11","0MGxfGHgECCGU5xqHD1uc8",0.78,0.493,2,-6.516,1,0.124,0.181,0,0.108,0.841,134.086,232840,4,"spotify:track:0MGxfGHgECCGU5xqHD1uc8","https://api.spotify.com/v1/audio-analysis/0MGxfGHgECCGU5xqHD1uc8"
"12","0eGsygTp906u18L0Oimnem",0.351,0.928,1,-3.71,1,0.0759,0.00113,0,0.0988,0.235,148.03,222076,4,"spotify:track:0eGsygTp906u18L0Oimnem","https://api.spotify.com/v1/audio-analysis/0eGsygTp906u18L0Oimnem"
"13","13oiYgOtpjRa4kWxE04jHC",0.689,0.66,8,-7.687,1,0.321,0.0418,0.00573,0.272,0.538,96.942,238053,4,"spotify:track:13oiYgOtpjRa4kWxE04jHC","https://api.spotify.com/v1/audio-analysis/13oiYgOtpjRa4kWxE04jHC"
"14","6GC6lcKgjCdsdIz5OiCUw5",0.779,0.64,7,-8.415,1,0.159,0.000155,0.00077,0.101,0.515,99.019,246960,4,"spotify:track:6GC6lcKgjCdsdIz5OiCUw5","https://api.spotify.com/v1/audio-analysis/6GC6lcKgjCdsdIz5OiCUw5"
"15","4tUYhIIjUoL1i41fqZaaBM",0.555,0.825,5,-3.779,1,0.142,0.0907,0,0.32,0.74,175.61,196067,4,"spotify:track:4tUYhIIjUoL1i41fqZaaBM","https://api.spotify.com/v1/audio-analysis/4tUYhIIjUoL1i41fqZaaBM"
"16","4fB1fCSwu5CVRms3BWxkvT",0.622,0.899,9,-3.139,0,0.108,0.0317,0,0.0928,0.871,85.844,226346,4,"spotify:track:4fB1fCSwu5CVRms3BWxkvT","https://api.spotify.com/v1/audio-analysis/4fB1fCSwu5CVRms3BWxkvT"
"17","3PHYPaguCDKLK1a9cp3uXZ",0.586,0.586,5,-5.314,0,0.0316,0.251,0,0.124,0.143,139.915,218964,4,"spotify:track:3PHYPaguCDKLK1a9cp3uXZ","https://api.spotify.com/v1/audio-analysis/3PHYPaguCDKLK1a9cp3uXZ"
"18","3O1kLXCskDrzo9rIYweSVA",0.878,0.828,1,-7.319,1,0.164,0.0102,0.000398,0.511,0.534,102.499,196600,4,"spotify:track:3O1kLXCskDrzo9rIYweSVA","https://api.spotify.com/v1/audio-analysis/3O1kLXCskDrzo9rIYweSVA"
