"","id","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","uri","analysis_url"
"1","51H2y6YrNNXcy3dfc3qSbA",0.729,0.989,9,-4.613,0,0.049,0.0102,4.45e-05,0.443,0.841,126.47,352906,4,"spotify:track:51H2y6YrNNXcy3dfc3qSbA","https://api.spotify.com/v1/audio-analysis/51H2y6YrNNXcy3dfc3qSbA"
"2","4QjjabJx7K14tHwxEVI0Xc",0.848,0.567,1,-5.636,1,0.0476,0.214,1.55e-06,0.0916,0.793,97.854,228733,4,"spotify:track:4QjjabJx7K14tHwxEVI0Xc","https://api.spotify.com/v1/audio-analysis/4QjjabJx7K14tHwxEVI0Xc"
"3","4InXjGfCi4hJVWlqPuY6Im",0.813,0.54,10,-15.603,0,0.0565,0.0464,0.000507,0.0335,0.772,117.526,234160,4,"spotify:track:4InXjGfCi4hJVWlqPuY6Im","https://api.spotify.com/v1/audio-analysis/4InXjGfCi4hJVWlqPuY6Im"
"4","4FA8jE1vcop4S3XqUWdSnP",0.583,0.905,2,-6.132,1,0.0733,0.0984,0.00019,0.0593,0.639,173.982,226827,4,"spotify:track:4FA8jE1vcop4S3XqUWdSnP","https://api.spotify.com/v1/audio-analysis/4FA8jE1vcop4S3XqUWdSnP"
"5","2Wl3rABbAd3Hl3zNFM6hQ7",0.355,0.448,5,-10.929,0,0.0388,0.458,0.794,0.779,0.237,99.147,304067,4,"spotify:track:2Wl3rABbAd3Hl3zNFM6hQ7","https://api.spotify.com/v1/audio-analysis/2Wl3rABbAd3Hl3zNFM6hQ7"
"6","19kuZ0IExry8qYJ4lU2A0r",0.546,0.843,0,-5.821,1,0.0326,0.12,4.98e-05,0.0618,0.795,129.894,244107,4,"spotify:track:19kuZ0IExry8qYJ4lU2A0r","https://api.spotify.com/v1/audio-analysis/19kuZ0IExry8qYJ4lU2A0r"
"7","1vFO4WIvw4fQ0oHkyt4rEC",0.413,0.356,9,-9.789,0,0.0325,0.503,0,0.125,0.054,60.741,249267,4,"spotify:track:1vFO4WIvw4fQ0oHkyt4rEC","https://api.spotify.com/v1/audio-analysis/1vFO4WIvw4fQ0oHkyt4rEC"
"8","2GoPjrA7Hs6uI5A3MG3Me4",0.736,0.734,7,-7.978,1,0.0339,0.251,0.00306,0.306,0.916,125.011,269773,4,"spotify:track:2GoPjrA7Hs6uI5A3MG3Me4","https://api.spotify.com/v1/audio-analysis/2GoPjrA7Hs6uI5A3MG3Me4"
"9","300zfRaCgTmEm5Eqe3HqZZ",0.779,0.717,6,-9.7,0,0.0335,0.0125,0.0536,0.355,0.792,115.384,240800,4,"spotify:track:300zfRaCgTmEm5Eqe3HqZZ","https://api.spotify.com/v1/audio-analysis/300zfRaCgTmEm5Eqe3HqZZ"
"10","48O0GrGJWml3DzHhC5sJ7a",0.676,0.577,10,-12.031,1,0.0365,0.186,0,0.148,0.938,91.98,241600,4,"spotify:track:48O0GrGJWml3DzHhC5sJ7a","https://api.spotify.com/v1/audio-analysis/48O0GrGJWml3DzHhC5sJ7a"
"11","5P6Wv0hlcnczhElizTY0UE",0.742,0.493,11,-12.055,0,0.0283,0.118,0,0.0484,0.616,104.313,269773,4,"spotify:track:5P6Wv0hlcnczhElizTY0UE","https://api.spotify.com/v1/audio-analysis/5P6Wv0hlcnczhElizTY0UE"
"12","2P0COBqN70Hd2KYQj4KRjk",0.736,0.625,1,-10.977,1,0.0475,0.124,0.00122,0.0533,0.807,108.85,259013,4,"spotify:track:2P0COBqN70Hd2KYQj4KRjk","https://api.spotify.com/v1/audio-analysis/2P0COBqN70Hd2KYQj4KRjk"
"13","5TIc5WzpyxVZxAjYm9oJi8",0.783,0.573,7,-8.521,1,0.0462,0.177,8.5e-05,0.043,0.801,122.744,261893,4,"spotify:track:5TIc5WzpyxVZxAjYm9oJi8","https://api.spotify.com/v1/audio-analysis/5TIc5WzpyxVZxAjYm9oJi8"
"14","4moXVLw4YS7tVNmjs8v60A",0.525,0.842,11,-12.12,1,0.0353,0.0549,0,0.275,0.614,148.803,239733,4,"spotify:track:4moXVLw4YS7tVNmjs8v60A","https://api.spotify.com/v1/audio-analysis/4moXVLw4YS7tVNmjs8v60A"
"15","0uqOqX59mgWBqfPAdX0BDK",0.704,0.646,6,-9.415,1,0.037,0.453,1.42e-05,0.549,0.729,120.54,227867,4,"spotify:track:0uqOqX59mgWBqfPAdX0BDK","https://api.spotify.com/v1/audio-analysis/0uqOqX59mgWBqfPAdX0BDK"
"16","4DDgVahgRnITUk6Wnu5FWR",0.556,0.9,0,-6.11,1,0.097,0.123,0,0.571,0.808,126.686,266933,4,"spotify:track:4DDgVahgRnITUk6Wnu5FWR","https://api.spotify.com/v1/audio-analysis/4DDgVahgRnITUk6Wnu5FWR"
"17","5tzbM8m70V977Ezpfk8IPS",0.726,0.449,0,-9.206,1,0.0286,0.487,1.34e-06,0.0824,0.287,130.388,241333,4,"spotify:track:5tzbM8m70V977Ezpfk8IPS","https://api.spotify.com/v1/audio-analysis/5tzbM8m70V977Ezpfk8IPS"
"18","2TIKxe1afsEcYWBvyTgQt3",0.858,0.752,10,-10.577,0,0.0889,0.108,1.56e-05,0.145,0.87,134.386,262467,4,"spotify:track:2TIKxe1afsEcYWBvyTgQt3","https://api.spotify.com/v1/audio-analysis/2TIKxe1afsEcYWBvyTgQt3"
"19","08JKuFJCHJVw1SgHHjwsS9",0.734,0.821,9,-11.586,0,0.0329,0.0208,0.000103,0.0932,0.981,129.771,234867,4,"spotify:track:08JKuFJCHJVw1SgHHjwsS9","https://api.spotify.com/v1/audio-analysis/08JKuFJCHJVw1SgHHjwsS9"
"20","6JNJERZGJwDVgkmbohBw7u",0.814,0.686,6,-12.172,0,0.0342,0.219,0.00386,0.155,0.764,106.68,246440,4,"spotify:track:6JNJERZGJwDVgkmbohBw7u","https://api.spotify.com/v1/audio-analysis/6JNJERZGJwDVgkmbohBw7u"
"21","6BkX6DnUG80xPlBfb2zmrZ",0.309,0.93,11,-6.399,1,0.125,0.0192,0.0022,0.106,0.389,195.815,280000,4,"spotify:track:6BkX6DnUG80xPlBfb2zmrZ","https://api.spotify.com/v1/audio-analysis/6BkX6DnUG80xPlBfb2zmrZ"
"22","2bZswvNGESo7MKeg7SQ9rp",0.769,0.595,4,-11.796,0,0.028,0.0588,0,0.18,0.968,113.971,256673,4,"spotify:track:2bZswvNGESo7MKeg7SQ9rp","https://api.spotify.com/v1/audio-analysis/2bZswvNGESo7MKeg7SQ9rp"
"23","0b5eH3euyAs3pyfoebeWaZ",0.789,0.738,7,-5.693,1,0.0327,0.694,7.36e-06,0.136,0.866,108.239,286733,4,"spotify:track:0b5eH3euyAs3pyfoebeWaZ","https://api.spotify.com/v1/audio-analysis/0b5eH3euyAs3pyfoebeWaZ"
"24","38OkyePa219s8OK4zEiKrT",0.544,0.777,10,-10.163,1,0.0482,0.241,0.00219,0.883,0.697,116.395,216320,4,"spotify:track:38OkyePa219s8OK4zEiKrT","https://api.spotify.com/v1/audio-analysis/38OkyePa219s8OK4zEiKrT"
"25","6VAKyYoJQu1hwjWNvxQVTt",0.748,0.551,1,-8.624,1,0.0235,0.198,0,0.0978,0.659,113.524,260613,4,"spotify:track:6VAKyYoJQu1hwjWNvxQVTt","https://api.spotify.com/v1/audio-analysis/6VAKyYoJQu1hwjWNvxQVTt"
