"","id","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","uri","analysis_url"
"1","6RX5iL93VZ5fKmyvNXvF1r",0.447,0.694,7,-4.637,0,0.382,0.0293,5.46e-06,0.167,0.503,175.868,227853,4,"spotify:track:6RX5iL93VZ5fKmyvNXvF1r","https://api.spotify.com/v1/audio-analysis/6RX5iL93VZ5fKmyvNXvF1r"
"2","49FYlytm3dAAraYgpoJZux",0.579,0.821,1,-4.616,1,0.152,0.0117,0,0.0631,0.561,174.063,275987,4,"spotify:track:49FYlytm3dAAraYgpoJZux","https://api.spotify.com/v1/audio-analysis/49FYlytm3dAAraYgpoJZux"
"3","66ZcOcouenzZEnzTJvoFmH",0.755,0.765,1,-3.475,1,0.0356,0.218,0,0.162,0.736,119.954,246467,4,"spotify:track:66ZcOcouenzZEnzTJvoFmH","https://api.spotify.com/v1/audio-analysis/66ZcOcouenzZEnzTJvoFmH"
"4","2aIdVb8v9KTpEZnftkz2mD",0.451,0.55,1,-8.137,1,0.262,0.0108,0,0.0737,0.603,80.001,227960,4,"spotify:track:2aIdVb8v9KTpEZnftkz2mD","https://api.spotify.com/v1/audio-analysis/2aIdVb8v9KTpEZnftkz2mD"
"5","0ZUo4YjG4saFnEJhdWp9Bt",0.519,0.749,6,-3.318,0,0.0405,0.271,0,0.119,0.311,147.905,199947,4,"spotify:track:0ZUo4YjG4saFnEJhdWp9Bt","https://api.spotify.com/v1/audio-analysis/0ZUo4YjG4saFnEJhdWp9Bt"
"6","1NarGDteHRuDA9OfGyQ2MG",0.624,0.28,2,-10.415,1,0.029,0.861,1.51e-06,0.116,0.272,105.087,226493,4,"spotify:track:1NarGDteHRuDA9OfGyQ2MG","https://api.spotify.com/v1/audio-analysis/1NarGDteHRuDA9OfGyQ2MG"
"7","4xAk8Lw82G3YoVSOdVAsBx",0.866,0.46,0,-9.252,1,0.0423,0.0442,0,0.323,0.291,99.98,247067,4,"spotify:track:4xAk8Lw82G3YoVSOdVAsBx","https://api.spotify.com/v1/audio-analysis/4xAk8Lw82G3YoVSOdVAsBx"
"8","12MTkBZUoOC1BySWtVKLKr",0.872,0.875,1,-6.166,1,0.132,0.0496,0.000988,0.0469,0.777,116.952,223520,4,"spotify:track:12MTkBZUoOC1BySWtVKLKr","https://api.spotify.com/v1/audio-analysis/12MTkBZUoOC1BySWtVKLKr"
"9","7I6DceMT3utDOHjcYCbrr4",0.79,0.457,2,-6.231,1,0.0414,0.24,0,0.222,0.35,125.249,293053,4,"spotify:track:7I6DceMT3utDOHjcYCbrr4","https://api.spotify.com/v1/audio-analysis/7I6DceMT3utDOHjcYCbrr4"
"10","5HbCnVLXRyZVxnreOPgJCK",0.56,0.959,7,-2.433,1,0.102,0.000738,0.000206,0.209,0.653,163.983,216600,4,"spotify:track:5HbCnVLXRyZVxnreOPgJCK","https://api.spotify.com/v1/audio-analysis/5HbCnVLXRyZVxnreOPgJCK"
"11","7FfRF16SWU2h6tfB4lOqtA",0.812,0.861,7,-2.415,1,0.036,0.00485,0.000245,0.0627,0.863,113.997,211080,4,"spotify:track:7FfRF16SWU2h6tfB4lOqtA","https://api.spotify.com/v1/audio-analysis/7FfRF16SWU2h6tfB4lOqtA"
"12","5kGCh49aqeRMkEOhQ9mcrW",0.617,0.689,7,-4.988,1,0.0412,0.00556,0,0.451,0.662,145.053,253000,4,"spotify:track:5kGCh49aqeRMkEOhQ9mcrW","https://api.spotify.com/v1/audio-analysis/5kGCh49aqeRMkEOhQ9mcrW"
"13","5eLovQzx9cm6RkQq388JyN",0.94,0.735,5,-5.172,0,0.0503,0.281,0,0.11,0.906,118.977,212360,4,"spotify:track:5eLovQzx9cm6RkQq388JyN","https://api.spotify.com/v1/audio-analysis/5eLovQzx9cm6RkQq388JyN"
"14","1rBCqUMWdZSTCnlj3q6MiI",0.621,0.6,8,-6.349,1,0.576,0.277,0,0.495,0.488,80.021,253707,4,"spotify:track:1rBCqUMWdZSTCnlj3q6MiI","https://api.spotify.com/v1/audio-analysis/1rBCqUMWdZSTCnlj3q6MiI"
"15","0wIhWLNLIOmzQ89B3rtTd3",0.423,0.912,10,-3.232,0,0.0615,0.0525,0,0.245,0.32,145.942,214831,4,"spotify:track:0wIhWLNLIOmzQ89B3rtTd3","https://api.spotify.com/v1/audio-analysis/0wIhWLNLIOmzQ89B3rtTd3"
"16","5RM4iGrNOyeKLTcMv2FPc9",0.731,0.816,3,-6.418,0,0.0845,0.17,0.738,0.271,0.762,114.762,179147,4,"spotify:track:5RM4iGrNOyeKLTcMv2FPc9","https://api.spotify.com/v1/audio-analysis/5RM4iGrNOyeKLTcMv2FPc9"
"17","5WeiB5JDBy6T5QQxtj09zb",0.67,0.529,10,-5.426,0,0.0514,0.0324,0,0.361,0.281,140.016,247013,4,"spotify:track:5WeiB5JDBy6T5QQxtj09zb","https://api.spotify.com/v1/audio-analysis/5WeiB5JDBy6T5QQxtj09zb"
"18","0wbDgMuAoy7O7pL3a69uZx",0.973,0.723,8,-4.017,1,0.0569,0.17,0.000282,0.0863,0.759,110.625,234027,4,"spotify:track:0wbDgMuAoy7O7pL3a69uZx","https://api.spotify.com/v1/audio-analysis/0wbDgMuAoy7O7pL3a69uZx"
"19","3pD0f7hSJg2XdQ6udw5Tey",0.687,0.723,7,-4.751,1,0.0709,0.122,0.00102,0.573,0.424,76,448573,4,"spotify:track:3pD0f7hSJg2XdQ6udw5Tey","https://api.spotify.com/v1/audio-analysis/3pD0f7hSJg2XdQ6udw5Tey"
"20","2Lhdl74nwwVGOE2Gv35QuK",0.666,0.711,1,-4.227,0,0.075,0.526,0,0.298,0.87,79.755,236880,4,"spotify:track:2Lhdl74nwwVGOE2Gv35QuK","https://api.spotify.com/v1/audio-analysis/2Lhdl74nwwVGOE2Gv35QuK"
