"","id","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","uri","analysis_url"
"1","1iaIEmZHrjGzWUmJ9BaFr6",0.775,0.8,3,-3.338,0,0.036,0.365,0.000216,0.0976,0.962,119.725,188280,3,"spotify:track:1iaIEmZHrjGzWUmJ9BaFr6","https://api.spotify.com/v1/audio-analysis/1iaIEmZHrjGzWUmJ9BaFr6"
"2","5XsMz0YfEaHZE0MTb1aujs",0.618,0.764,0,-6.027,1,0.0562,0.186,0,0.12,0.869,81.366,230693,4,"spotify:track:5XsMz0YfEaHZE0MTb1aujs","https://api.spotify.com/v1/audio-analysis/5XsMz0YfEaHZE0MTb1aujs"
"3","5DeXQ3qADuDmqsosnZAK3o",0.48,0.529,6,-7.825,1,0.0275,0.17,4.27e-06,0.257,0.474,81.527,295480,4,"spotify:track:5DeXQ3qADuDmqsosnZAK3o","https://api.spotify.com/v1/audio-analysis/5DeXQ3qADuDmqsosnZAK3o"
"4","26vKwxgkbm2jcKyjvmScPK",0.794,0.925,11,-3.778,1,0.0625,0.012,0.319,0.197,0.91,124.884,218880,4,"spotify:track:26vKwxgkbm2jcKyjvmScPK","https://api.spotify.com/v1/audio-analysis/26vKwxgkbm2jcKyjvmScPK"
"5","7o67roCVsFiCt7Cf0ZLOJq",0.806,0.649,9,-9.004,0,0.0347,0.0391,5.55e-05,0.0557,0.901,114.834,249573,4,"spotify:track:7o67roCVsFiCt7Cf0ZLOJq","https://api.spotify.com/v1/audio-analysis/7o67roCVsFiCt7Cf0ZLOJq"
"6","76798uYU1DhBRVWxSo1bhY",0.687,0.886,7,-8.219,1,0.0485,0.38,0.00646,0.0702,0.458,112.073,247533,4,"spotify:track:76798uYU1DhBRVWxSo1bhY","https://api.spotify.com/v1/audio-analysis/76798uYU1DhBRVWxSo1bhY"
"7","4yqtwO7MQIIXqoiRBPHAgR",0.667,0.655,2,-9.339,0,0.0367,0.0491,0.000894,0.0641,0.664,134.212,506400,4,"spotify:track:4yqtwO7MQIIXqoiRBPHAgR","https://api.spotify.com/v1/audio-analysis/4yqtwO7MQIIXqoiRBPHAgR"
"8","6B4oVElDIKRNcNUary0WG7",0.662,0.719,9,-6.606,1,0.0298,0.107,0,0.102,0.521,95.001,224320,4,"spotify:track:6B4oVElDIKRNcNUary0WG7","https://api.spotify.com/v1/audio-analysis/6B4oVElDIKRNcNUary0WG7"
"9","1nbMkRhfldXcmCyB83x8lK",0.42,0.955,6,-3.92,0,0.178,0.00582,0.000511,0.0931,0.531,169.209,227147,4,"spotify:track:1nbMkRhfldXcmCyB83x8lK","https://api.spotify.com/v1/audio-analysis/1nbMkRhfldXcmCyB83x8lK"
"10","0IpfTMKENGLJcULkMnU8Rb",0.607,0.643,5,-11.493,1,0.0435,0.177,0.000153,0.118,0.705,164.256,321573,4,"spotify:track:0IpfTMKENGLJcULkMnU8Rb","https://api.spotify.com/v1/audio-analysis/0IpfTMKENGLJcULkMnU8Rb"
"11","6OqvA8eljqHDFTso8szjCe",0.75,0.744,1,-11.533,1,0.0359,0.0611,0.00297,0.0753,0.94,128.91,305360,4,"spotify:track:6OqvA8eljqHDFTso8szjCe","https://api.spotify.com/v1/audio-analysis/6OqvA8eljqHDFTso8szjCe"
"12","5WwqdeavrQrbeAMDxGawse",0.408,0.48,9,-11.017,1,0.0266,0.155,1.82e-05,0.0877,0.192,156.344,294773,4,"spotify:track:5WwqdeavrQrbeAMDxGawse","https://api.spotify.com/v1/audio-analysis/5WwqdeavrQrbeAMDxGawse"
"13","0FWRA2sewbJ491kmjRRFw6",0.675,0.803,5,-7.248,1,0.0467,0.182,5.41e-05,0.0797,0.753,140.096,363933,4,"spotify:track:0FWRA2sewbJ491kmjRRFw6","https://api.spotify.com/v1/audio-analysis/0FWRA2sewbJ491kmjRRFw6"
"14","2olVm1lHicpveMAo4AUDRB",0.768,0.829,5,-5.109,1,0.0313,0.0964,2.92e-05,0.097,0.96,118.773,234333,4,"spotify:track:2olVm1lHicpveMAo4AUDRB","https://api.spotify.com/v1/audio-analysis/2olVm1lHicpveMAo4AUDRB"
"15","0OzwLNVnzfG43IyQB2RMPH",0.669,0.697,2,-10.091,1,0.0274,0.141,0.0142,0.328,0.668,111.1,260933,4,"spotify:track:0OzwLNVnzfG43IyQB2RMPH","https://api.spotify.com/v1/audio-analysis/0OzwLNVnzfG43IyQB2RMPH"
"16","41leurKH9keV9KO7bk83uz",0.642,0.599,1,-7.57,1,0.0223,0.35,0,0.314,0.421,95.188,239667,4,"spotify:track:41leurKH9keV9KO7bk83uz","https://api.spotify.com/v1/audio-analysis/41leurKH9keV9KO7bk83uz"
"17","1A2PWRltFrX8iB8IP3CUgo",0.613,0.53,9,-14.088,1,0.0321,0.162,2.07e-06,0.624,0.511,111.19,247987,4,"spotify:track:1A2PWRltFrX8iB8IP3CUgo","https://api.spotify.com/v1/audio-analysis/1A2PWRltFrX8iB8IP3CUgo"
