"","Song","Artist","Year","Spotify.ID","danceability","energy","tempo","loudness","speechiness","acousticness","instrumentalness","liveness","duration_ms"
"34","Leather And Lace (with Don Henley)","Stevie Nicks",1982,"2npStoMbQxG1LcIeF4PZrj",0.553,0.398,76.074,-11.67,0.0303,0.664,0,0.114,229227
"35","Even the Nights Are Better","Air Supply",1982,"7lPh1t9NAKuHxiUrrDbHhj",0.423,0.593,115.255,-8.467,0.037,0.585,0,0.132,234667
"36","I've Never Been To Me","Charlene",1982,"5D1ke8QuVinJEZJ0AZZtxD",0.593,0.348,119.871,-11.443,0.0335,0.84,3.42e-06,0.208,240440
"37","'65 Love Affair","Paul Davis",1982,"5nBp8F6tekSrnFg8G2Pvug",0.647,0.686,155.697,-4.247,0.0274,0.432,6.19e-06,0.133,219813
"38","Heat Of The Moment","Asia",1982,"2IcvvNK6aZ1uMwTAz5zXJx",0.297,0.846,137.426,-6.571,0.0482,0.191,1.37e-05,0.283,232333
"39","Take It Easy On Me - 2010 Digital Remaster","Little River Band",1982,"5p0Et9J14mQUaqZsNiFlsY",0.424,0.575,121.681,-9.269,0.033,0.0178,3.38e-06,0.276,227080
"40","Pac-Man Fever","Buckner & Garcia",1982,"0ezj1tzoEWr8Vp20hozP3h",0.799,0.818,141.53,-6.597,0.0677,0.52,9.78e-05,0.435,229000
"41","That Girl","Stevie Wonder",1982,"41R8wVfgdViMGnjId2xDMp",0.796,0.69,106.972,-8.938,0.0466,0.109,1.93e-05,0.0613,313853
"42","Private Eyes","Daryl Hall & John Oates",1982,"098DRq2EpYSun5kAj7NfWa",0.823,0.778,121.033,-12.313,0.0475,0.331,0,0.0799,208173
"43","Trouble","Lindsey Buckingham",1982,"04ijIUVdT4Qy1SBWFUPROY",0.695,0.503,124.113,-12.91,0.0361,0.111,0.0134,0.0996,236533
"44","Love's Been A Little Bit Hard On Me","Juice Newton",1982,"37zpChlZkoFuScXLoiu0WE",0.607,0.753,144.637,-10.721,0.0326,0.136,0.00856,0.0659,195640
"45","Young Turks - 2008 Remastered Version","Rod Stewart",1982,"5n1amEDwVKucAGMqePk9yN",0.641,0.821,161.143,-8.783,0.0324,0.274,0.477,0.138,302413
"46","Freeze-Frame - 2006 - Remaster","The J. Geils Band",1982,"4QiBSGoonOPoCcldn0DYCq",0.605,0.913,186.124,-4.984,0.0419,0.175,0.00952,0.385,238133
"47","Keep the Fire Burnin'","REO Speedwagon",1982,"07wMk0CZVZRMqhF66r40Z8",0.445,0.818,104.531,-9.797,0.0406,0.15,0.00509,0.313,234893
"48","Do You Believe In Love - 2006 Digital Remaster","Huey Lewis & The News",1982,"1Flq3q4sDw3EYqk8Z9agIe",0.564,0.838,113.816,-4.417,0.0328,0.0854,0,0.141,207987
"49","Caught Up In You","38 Special",1982,"3jYRpwbctfqB77uU7T7K3U",0.427,0.683,131.024,-8.513,0.0323,0.0241,0.000107,0.0476,279333
"50","Why Do Fools Fall In Love","Diana Ross",1982,"3btXFxLJ1e69bgieb33x6g",0.651,0.647,159.81,-10.053,0.0562,0.302,6.63e-05,0.524,173427
"51","Love in the First Degree","Alabama",1982,"36TkU8oFYnabnDwP6n4p4R",0.588,0.431,104.394,-11.881,0.0341,0.24,0,0.057,198267
"52","Hooked On Classics (Parts 1 & 2)","Royal Philharmonic Orchestra conducted by Louis Clark",1982,"0nqQwPNem175DbPnA3yCmJ",0.738,0.455,130.399,-15.644,0.0514,0.0522,0.773,0.0727,306133
"53","Wasted On The Way","Crosby, Stills & Nash",1982,"42TFhl9RznJZi5Xcd2PZDb",0.551,0.501,153.851,-13.87,0.0375,0.231,3.28e-06,0.179,172667
"54","Think I'm In Love","Eddie Money",1982,"2RvkPf7MIzhdh347w5sjTJ",0.482,0.96,151.737,-4.895,0.0441,0.022,0.000219,0.0561,189733
"55","Love Is In Control (Finger On The Trigger)","Donna Summer",1982,"6W7mw61eqEnjcjfCp7GbJ5",0.838,0.623,132.192,-10.387,0.0436,0.362,0.0031,0.093,260040
"56","Personally","Karla Bonoff",1982,"2H9DaLWHXqS7eSmouctbrj",0.736,0.419,104.013,-12.423,0.0324,0.731,4.67e-05,0.129,216000
"57","One Hundred Ways","Quincy Jones",1982,"0Ng9wyiQw09waMQxGNeqT9",0.621,0.245,90.063,-17.295,0.0495,0.805,8.89e-05,0.0706,259040
"58","Blue Eyes","Elton John",1982,"28gxmNEk6FvQsaj7RF6jCM",0.239,0.161,71.055,-21.081,0.0324,0.437,0.000317,0.114,205173
"59","Our Lips Are Sealed","The Go-Go's",1982,"78wTOLl1ANJtgOkOoNNZ06",0.62,0.819,131.223,-8.789,0.05,0.0162,0,0.0412,165627
"60","You Could Have Been With Me","Sheena Easton",1982,"3jcGgPrbEw2zwKP1eGdCGy",0.281,0.312,63.321,-11.098,0.0302,0.291,0.000961,0.258,228853
"61","You Can Do Magic","America",1982,"5dXED6MP1v1qghkaniirb1",0.86,0.568,129.721,-12.516,0.0387,0.29,0,0.31,237467
"62","Did It In a Minute - Remastered","Daryl Hall & John Oates",1982,"6hHf43J8jIXM0q9DOZCYmp",0.767,0.633,132.253,-10.06,0.0314,0.204,2.66e-06,0.198,218093
"63","I Ran","A Flock Of Seagulls",1982,"10zlwR7kvVbD9OBkeZWr3L",0.537,0.815,145.424,-6.208,0.0348,0.000418,0.807,0.194,219907
"64","Somebody's Baby","Jackson Browne",1982,"4SlCb8n5Jw52astU7GWPyV",0.741,0.742,116.951,-7.822,0.0269,0.146,1.64e-05,0.106,262733
"65","Oh No","Commodores",1982,"5i4FU9RTVjuVA5v6jFUp61",0.573,0.303,85.871,-12.168,0.0235,0.704,7.44e-05,0.275,183733
"66","Take It Away","Paul McCartney",1982,"3Zl0tZ2K1LgnJTyEaI1M6N",0.619,0.627,134.734,-9.832,0.0408,0.00967,1.14e-05,0.0647,243667
"67","It's Gonna Take a Miracle","Deniece Williams",1982,"6AeOM7N0rK3tYOINY2k5qy",0.567,0.458,98.317,-12.049,0.0257,0.85,0.000627,0.351,249640
"68","Love Will Turn You Around","Kenny Rogers",1982,"0gYuak91s15aIDwxB4pRM2",0.553,0.673,173.82,-7.749,0.0281,0.316,2.98e-06,0.0993,220960
"69","Don't Stop Believin'","Journey",1982,"77NNZQSqzLNqh2A9JhLRkg",0.491,0.802,119.25,-7.106,0.0392,0.25,0,0.387,248907
"70","Comin' In And Out Of Your Life","Barbra Streisand",1982,"7h8JzycDOWRSRfurjiCjGA",0.325,0.374,140.028,-8.722,0.0354,0.864,1.98e-06,0.0743,249507
"71","Gloria (45 Version)","Laura Branigan",1982,"0locmm7BcpfpRGGXR7YsBW",0.777,0.585,131.251,-11.78,0.0294,0.0873,0.207,0.17,291253
"72","Empty Garden (Hey Hey Johnny)","Elton John",1982,"2pbmRBjiVO0afrPVReZiFb",0.662,0.329,109.404,-14.374,0.0293,0.0853,0,0.223,310933
"73","Yesterday's Songs","Neil Diamond",1982,"0nNj8m5ho1lMQy8y5rmtVW",0.614,0.271,96.347,-18.872,0.0287,0.293,1.38e-06,0.182,171467
"74","Crimson And Clover","Rocker Mike",1982,"4pog5t08IoGDPENYsWxz83",0.601,0.722,170.374,-5.884,0.0372,0.316,0.000995,0.418,143240
"75","Every Little Thing She Does Is Magic","The Police",1982,"5o3uzXMmxdGcPIJAmd14yt",0.566,0.716,81.91,-10.526,0.0403,0.127,0.0657,0.123,259760
"76","Here I Am","Air Supply",1982,"2bNxKXF71YTA1XssEo3XxH",0.441,0.527,132.415,-6.735,0.0359,0.471,0,0.382,299467
"77","I Keep Forgettin' (Every Time You're Near)","Michael McDonald",1982,"5GvWrvLIqoHroq7YvO260M",0.734,0.485,95.321,-13.865,0.0465,0.357,0.00019,0.0401,222280
"78","Get Down On It","Kool & The Gang",1982,"4cdOa74e9tBGA6FaVT5mgc",0.88,0.633,110.864,-6.331,0.061,0.219,3.87e-05,0.0609,212907
"79","Any Day Now","Ronnie Milsap",1982,"0kapmJEBBZ1jy6LNhqtZj8",0.688,0.438,102.662,-12.005,0.0231,0.0574,6.94e-06,0.106,223827
"80","Make A Move On Me","Olivia Newton-John",1982,"1HKzbaJa69dMplZfb49TN1",0.777,0.534,121.957,-13.009,0.0491,0.396,0.00032,0.111,197840
"81","Take My Heart","Kool & The Gang",1982,"0TQJdHkhAU45WV3ZjQ5xbF",0.673,0.657,87.557,-10.396,0.0666,0.277,0,0.346,147333
"82","Mirror, Mirror - Radio Mix","Diana Ross",1982,"2GEigdxii0cIc0nVRohyRm",0.725,0.545,103.406,-12.042,0.0325,0.206,0.00139,0.173,245200
"83","Vacation","The Go-Go's",1982,"1vJOi8S2MSq3jZsni1gm4x",0.547,0.753,156.988,-10.834,0.0296,0.0023,0.00347,0.162,179027
"84","(Oh) Pretty Woman","Van Halen",1982,"2tIOS5Rm07vQbsaRjdKvPC",0.449,0.957,127.971,-2.989,0.0671,0.275,2.08e-06,0.295,175307
"85","Should I Do It","The Pointer Sisters",1982,"4aloxog6eatkPa34BFmj8G",0.666,0.803,130.443,-4.636,0.0288,0.126,0.000176,0.609,231600
"86","Hot In The City - 2001 Digital Remaster","Billy Idol",1982,"0MHTpNtTcrdseMWAhh7Sdp",0.614,0.885,111.393,-6.677,0.0265,0.000657,8.52e-05,0.139,218067
"87","Kids In America","Kim Wilde",1982,"0q4xWbV08szzUpGPhVsrcD",0.566,0.769,159.651,-4.973,0.0469,0.0597,0,0.579,204480
"88","Man On Your Mind - 2010 Digital Remaster","Little River Band",1982,"4LzdgN6x9EHyE8MDjrq4lq",0.815,0.68,112.863,-9.73,0.0474,0.0921,0.000349,0.0741,256840
"89","What's Forever For","Michael Martin Murphey",1982,"5j2yIrnbgDW51GM95ZjqDj",0.551,0.214,75.268,-16.631,0.0282,0.47,0,0.141,171907
"90","Waiting On A Friend","The Rolling Stones",1982,"5AhkKqAdObA7yvXyGd6pQn",0.616,0.682,116.902,-8.507,0.0285,0.0241,0.0346,0.544,274080
"91","Do I Do - Single Version","Stevie Wonder",1982,"5OUfoG39D9qGF6FcvX3Yp7",0.713,0.862,113.268,-10.235,0.0519,0.0948,1.24e-05,0.33,301800
"92","Working for the Weekend","Loverboy",1982,"0sgDEFq9oeC8ueOK0mR5IA",0.526,0.924,147.28,-5.591,0.0391,0.027,0.000728,0.598,220707
"93","Arthur's Theme (Best That You Can Do) - Remastered","Christopher Cross",1982,"5fnOrhQ4KgT5irGCjIccGH",0.526,0.515,136.543,-11.169,0.0389,0.169,0.000816,0.181,234493
"94","Through The Years","Kenny Rogers",1982,"5TSSjhWoGjWJfkfa6lziFJ",0.555,0.487,131.126,-7.604,0.0264,0.348,1.33e-06,0.213,285027
"95","Edge of Seventeen","Stevie Nicks",1982,"2qDBbppe8HLPFK7W1vx0WY",0.59,0.828,111.353,-6.28,0.0439,0.277,5.57e-06,0.0868,329680
