"","Song","Artist","Year","Spotify.ID","danceability","energy","tempo","loudness","speechiness","acousticness","instrumentalness","liveness","duration_ms"
"43","Power of Love / Love Power","Luther Vandross",1991,"0FcSJxqqTas3wiT7Nd5EXR",0.513,0.873,184.497,-9.231,0.0506,0.0152,0.000373,0.071,402267
"44","Impulsive","Wilson Phillips",1991,"2lxfnTyWxW381PXDm9Mg77",0.657,0.76,107.872,-8.613,0.0298,0.171,0.00551,0.224,274267
"45","Love Is A Wonderful Thing","Michael Bolton",1991,"44MgXak5EQFmEj2hGL8vnw",0.719,0.901,125.079,-4.828,0.0494,0.0064,0,0.159,282933
"46","Rhythm of My Heart - 2008 Remastered Version","Rod Stewart",1991,"0fLgxhfATkNRJGca4rCu9X",0.346,0.594,95.063,-8.662,0.0383,0.1,0,0.122,255707
"47","Things That Make You Go Hmmmm....","C & C Music Factory",1991,"5EZJ2mJ2KTNs01n0cBR6lC",0.81,0.93,113.334,-7.464,0.0536,0.118,0.000102,0.357,321907
"48","I Touch Myself","Divinyls",1991,"6oNvmplQGUkmAh441Teows",0.66,0.711,109.328,-10.211,0.0334,0.181,7.47e-06,0.0647,227640
"49","Tom's Diner","Suzanne Vega",1991,"7f9sC9fvtjYSZYOLSmKJlq",0.873,0.441,99.118,-12.393,0.0639,0.0286,0.0131,0.0479,228307
"50","Something To Talk About","Bonnie Raitt",1991,"6Ceejf3zBXvAhIY9DbP1Pr",0.795,0.64,102.633,-13.478,0.0294,0.0631,2.13e-06,0.0692,227573
"51","After The Rain","Nelson",1991,"6ILvjEWvikRHgsoKgfFc7C",0.494,0.914,123.984,-2.498,0.055,0.00245,1.43e-06,0.0528,231827
"52","Play That Funky Music","Vanilla Ice",1991,"1Ezs8eYxuZjhlgyoI1Bo76",0.851,0.514,100.425,-15.279,0.165,0.000928,3.58e-06,0.381,285800
"53","Temptation","Corina",1991,"6WCJyL4KetAqEZYhRq5S3f",0.609,0.771,118.352,-10.663,0.0428,0.000274,0.05,0.038,241533
"54","Can't Stop This Thing We Started","Bryan Adams",1991,"6O83X8zjAETDfBkHYvpWcA",0.542,0.884,113.019,-6.85,0.0418,0.034,0,0.455,269133
"55","I Can't Wait Another Minute","Hi-Five",1991,"1CeGBbkJeKPojRmlo2gIwq",0.625,0.644,147.435,-8.801,0.0287,0.357,0,0.102,301640
"56","3 A.M. Eternal - Ancients Of Mu Mu/La","The Klf",1991,"0X2AoXyE6LO2ocZqOTuco0",0.612,0.931,119.384,-10.348,0.066,0.000788,0.0245,0.926,215120
"57","Time, Love And Tenderness - Single Version","Michael Bolton",1991,"5Ex5UHv1C0nCDkZDTJRWfW",0.489,0.878,170.143,-5.071,0.0474,0.0232,0,0.35,257120
"58","Sadeness - Part I - Radio Edit","Enigma",1991,"1o0ixPgBmT2O6g8tAl1aAc",0.607,0.626,95.701,-10.168,0.0358,0.162,0.0677,0.114,260400
"59","Around The Way Girl","LL Cool J",1991,"2vAbKDdqA6cEBHU9zQiA8g",0.608,0.665,202.198,-10.347,0.341,0.00342,0.0478,0.221,242267
"60","I'll Be There","The Escape Club",1991,"3zX2ZUPo0M8EULGmYJ87C6",0.57,0.385,99.86,-12.027,0.0251,0.383,0.0012,0.0924,347867
"61","Cream","Prince",1991,"5vz2J2kP3vV7mZE9UxnFcG",0.861,0.604,115.588,-8.44,0.0719,0.0974,0.358,0.0467,253067
"62","Now That We Found Love","Heavy D & The Boyz",1991,"3QNo5oDTOSI23CDDpDUE9Q",0.753,0.73,119.943,-13.883,0.0645,0.0303,0,0.133,258840
"63","Show Me The Way","Styx",1991,"31ixRkE8fxhP6yA3aDhjr4",0.211,0.496,51.368,-6.501,0.0389,0.256,6.82e-06,0.104,275867
"64","Love Takes Time","Mariah Carey",1991,"7IifQT0luoDma04zd3L9go",0.602,0.338,126.232,-12.371,0.0293,0.727,0,0.0849,229227
"65","Cry For Help","Rick Astley",1991,"46L7QPDXvEPoTLCHZwmZms",0.567,0.435,89.912,-15.835,0.0236,0.563,0,0.144,291800
"66","The Way You Do The Things You Do","UB40",1991,"42HaJ7QlInzQ5vHKWb5Ixa",0.885,0.534,80.857,-8.191,0.155,0.248,4.77e-05,0.0377,182695
"67","Here I Am - Come And Take Me","UB40",1991,"6YR2MkzMhojHBmW1TbXtZO",0.802,0.621,95.906,-7.932,0.0377,0.0975,0.0256,0.0643,241162
"68","Signs","Tesla",1991,"6oYjESDcQAQrRh4SKMH7sW",0.352,0.808,162.096,-8.097,0.0425,0.035,0,0.991,194000
"69","Too Many Walls","Cathy Dennis",1991,"3uJBcTWsHWoxnUkrLOx4JP",0.714,0.621,98.109,-9.963,0.0261,0.35,3.68e-05,0.0925,245200
"70","Crazy","Seal",1991,"2F9jMklOJOl65znIH4kc8C",0.633,0.858,102.559,-7.42,0.0473,0.208,0.0114,0.0655,356520
"71","I'll Give All My Love To You - Remastered Single Version","Keith Sweat",1991,"4L9VA69sfZKK5HAs5zP22I",0.62,0.514,140.062,-7.948,0.0417,0.431,0,0.148,269027
"72","Place In This World","Michael W. Smith",1991,"0PKTBeN87JYJ1mRzrq5Aog",0.446,0.559,145.419,-8.319,0.0285,0.388,1.78e-05,0.153,240173
"73","Something To Believe In - Digitally Remastered 96","Poison",1991,"4d5XCOm90B4Gs3ZGeFVaUX",0.532,0.654,134.043,-6.367,0.0364,0.277,1.44e-05,0.145,329863
"74","Get Here","Oleta Adams",1991,"1KT3ndndHOGXePgC4o0Jq9",0.381,0.221,108.282,-16.143,0.0345,0.783,0,0.124,276733
"75","Round and Round","Prince",1991,"6rKQoV8NBoW6gXrWGpoCv7",0.778,0.539,107.083,-10.627,0.0887,0.00109,0.00458,0.143,235773
"76","Silent Lucidity - 2000 Digital Remaster","Queensrÿche",1991,"5EcQ53R86rMZ5WnfbVvQEh",0.479,0.619,140.046,-5.723,0.0265,0.0461,0.000431,0.117,344827
"77","Real Real Real","Jesus Jones",1991,"5gbPzqSC9MFfkeM3L06Imy",0.596,0.547,110.209,-13.136,0.0331,0.0478,4.92e-05,0.157,188760
"78","Everybody Plays The Fool","Aaron Neville",1991,"0LdOVtg4WgJNeQ9D95tdvP",0.799,0.464,87.901,-9.789,0.118,0.332,0.006,0.086,267840
"79","Just Another Dream","Cathy Dennis",1991,"7f0tp6MJoOVBlij3XM2hMK",0.681,0.746,118.768,-9.982,0.0394,0.0109,0.0364,0.0689,242933
"80","Strike It Up","Black Box",1991,"6m8umBymc4gJQUDq8fFKgH",0.871,0.865,118.392,-7.692,0.0612,0.0101,0.000289,0.0686,298680
"81","Rico Suave","Gerardo",1991,"6FfdQJ9HJcJAvsPVIyoGZ5",0.803,0.805,105.931,-11.297,0.132,0.00847,5.4e-05,0.0597,291667
"82","Disappear","INXS",1991,"7rUQkEM99w0dNXlgwoPU5K",0.661,0.786,125.266,-6.146,0.0301,0.0147,2e-04,0.0997,246493
"83","Groove Is In The Heart","Deee-Lite",1991,"2UVLuddklEVak5PXgC7baA",0.694,0.881,121.554,-4.053,0.0701,0.0153,0.0196,0.0851,231787
"84","All This Time","Sting",1991,"6HQjeXaQl2lctjLOFR0ZEH",0.645,0.585,127.109,-9.025,0.033,0.0851,0.000197,0.0382,295467
"85","The One and Only","Chesney Hawkes",1991,"5KW5exONmWLybCyc8ogMCn",0.684,0.856,119.961,-5.424,0.0325,0.179,0,0.381,224040
"86","Star People '97","George Michael",1991,"6MwzWiMKEYUIVPdpO1JQi2",0.778,0.864,108.506,-8.045,0.0408,0.0978,9.5e-05,0.717,338040
"87","I Saw Red","Warrant",1991,"25YKAZ3ZbLRbjg2JqsdatF",0.515,0.562,84.801,-9.371,0.0286,0.268,0,0.169,226867
"88","Miles Away","Winger",1991,"20ILzFYZNeTS94WefFpw0J",0.363,0.528,182.21,-10.08,0.0305,0.0661,0,0.334,252867
"89","The Motown Song - 2008 Remastered Version","Rod Stewart with the Temptations",1991,"53Ttk5sOEtlJvOZmv16aQn",0.654,0.837,116,-6.121,0.0455,0.155,0,0.113,238013
"90","Shiny Happy People","R.E.M.",1991,"4er8NyQ8cFnZ2b643Tjc44",0.491,0.87,124.444,-5.99,0.0308,0.00361,0.126,0.184,224800
"91","Humpin' Around - Radio Edit","Bobby Brown",1991,"3MByCefcd6Y2S0VKw13e2B",0.755,0.818,110.075,-7.009,0.0471,0.00613,0.0222,0.0676,321773
