"","Song","Artist","Year","Spotify.ID","danceability","energy","tempo","loudness","speechiness","acousticness","instrumentalness","liveness","duration_ms"
"14","GET LUCKY","Daft Punk",2013,"2Foc5Q5nqNiosCNqttzHof",0.794,0.811,116.047,-8.966,0.038,0.0426,1.07e-06,0.101,248413
"15","ROYALS","Lorde",2013,"2dLLR6qlu5UJ5gk0dKz0h3",0.616,0.432,84.778,-9.546,0.133,0.106,0,0.132,190185
"16","WE CAN'T STOP","Miley Cyrus",2013,"2y4lAQpi5VTNLu2ldeTdUH",0.613,0.622,80.003,-5.794,0.0334,0.00882,0,0.37,231240
"17","WRECKING BALL","Miley Cyrus",2013,"2vwlzO0Qp8kfEtzTsCXfyE",0.53,0.422,119.964,-6.262,0.0342,0.407,0,0.107,221360
"18","WAKE ME UP!","Avicii",2013,"4h8VwCb1MTGoLKueQ1WgbD",0.518,0.784,124.102,-5.659,0.0524,0.00346,0.00187,0.171,247427
"19","SUIT & TIE","Justin Timberlake",2013,"6dEnpbXyamib2EJnRhTt0G",0.795,0.596,101.985,-3.799,0.219,0.103,0,0.164,326280
"20","CUPS (PITCH PERFECT'S WHEN I'M GONE)","Anna Kendrick",2013,"2sCl0FFOzZSmYZs90zOpd1",0.886,0.448,129.966,-8.866,0.112,0.0582,0.00658,0.035,126880
"21","SCREAM & SHOUT","will.i.am & Britney Spears",2013,"2iJuuzV8P9Yz0VSurttIV5",0.772,0.687,130.023,-6.834,0.0719,0.0225,5.93e-05,0.129,283400
"22","CLARITY","Zedd",2013,"60wwxj6Dd9NJlirf84wr2c",0.514,0.776,127.975,-3.393,0.0783,0.0371,0,0.0735,271427
"23","SAIL","AWOLNATION",2013,"5xhQChGGhKLWqBqX4XhtYE",0.825,0.435,119.038,-9.582,0.0568,0.452,0.609,0.0953,259102
"24","DON'T YOU WORRY CHILD","Swedish House Mafia",2013,"2V65y3PX4DkRhy1djlxd9p",0.612,0.84,129.042,-3.145,0.0509,0.112,0,0.116,212862
"25","DIAMONDS","Rihanna",2013,"7Kt59L2ZZGtOnIhvMwzG6f",0.555,0.709,91.982,-4.928,0.0452,0.00118,0,0.113,225147
"26","I LOVE IT","Icona Pop",2013,"5hRzAbY2AAO258hL6oqsqO",0.624,0.803,97.027,-3.312,0.0382,0.00925,3.75e-05,0.613,222040
"27","SAFE AND SOUND","Capital Cities",2013,"0z9UVN8VBHJ9HdfYsOuuNf",0.476,0.3,144.163,-10.737,0.0277,0.893,1.53e-05,0.0732,240067
"28","TREASURE","Bruno Mars",2013,"55h7vJchibLdUkxdlX3fK7",0.874,0.692,116.017,-5.28,0.0431,0.0412,7.24e-05,0.324,178560
"29","THE WAY","Ariana Grande",2013,"06EL94D0TA27Ik0Ke5usbj",0.644,0.879,82.518,-3.179,0.147,0.325,0,0.0742,227027
"30","STARTED FROM THE BOTTOM","Drake",2013,"6V2D8Lls36APk0THDjBDfE",0.793,0.512,86.35,-7.871,0.188,0.0378,0,0.16,174133
"31","COME & GET IT","Selena Gomez",2013,"7Gkphzdh5ouurEt7JT49Yu",0.523,0.792,80.142,-4.125,0.0512,0.00946,0.000108,0.0639,231733
"32","DAYLIGHT","Maroon 5",2013,"6TwfdLbaxTKzQi3AgsZNzx",0.658,0.651,119.991,-5.482,0.0271,0.00344,0,0.218,225307
"33","FEEL THIS MOMENT","Pitbull",2013,"0Hf4aIJpsN4Os2f0y0VqWl",0.673,0.758,135.956,-3.632,0.158,0.039,0,0.341,229507
"34","APPLAUSE","Lady Gaga",2013,"2Zj4FUsMtu9PMuJsHbGbdv",0.674,0.788,139.908,-4.281,0.0537,0.0253,2.04e-06,0.13,212333
"35","ONE MORE NIGHT","Maroon 5",2013,"4XNrMwGx1SqP01sqkGTDmo",0.71,0.8,93.01,-3.439,0.0339,0.0563,0,0.0834,219467
"36","MY SONGS KNOW WHAT YOU DID IN THE DARK (LIGHT EM UP)","Fall Out Boy",2013,"7s0lDK7y3XLmI7tcsRAbW0",0.561,0.927,152.011,-4.374,0.0619,0.0313,2.34e-05,0.529,186827
"37","F**KIN PROBLEMS","A$AP Rocky",2013,"2VaKdAeMHqHzPjPrSU0Svb",0.438,0.983,191.9,-3.04,0.0894,0.00159,0.000101,0.112,236284
"38","BEAUTY AND A BEAT","Justin Bieber",2013,"190jyVPHYjAqEaOGmMzdyk",0.596,0.83,127.965,-4.722,0.0635,0.00137,3.96e-05,0.065,227987
"39","SWEET NOTHING","Calvin Harris",2013,"24LS4lQShWyixJ0ZrJXfJ5",0.573,0.929,127.934,-3.942,0.109,0.197,0.000112,0.0567,212560
"40","SUMMERTIME SADNESS","Lana Del Rey & Cedric Gervais",2013,"6PUIzlqotEmPuBfjbwYWOB",0.564,0.811,126.007,-5.734,0.0513,0.0153,8.72e-06,0.125,214912
"41","HOME","Phillip Phillips",2013,"2ZQyksYO4zzhyHNcueL0CP",0.592,0.792,121.001,-5.884,0.0335,0.0215,0,0.159,209227
"42","IT'S TIME","Imagine Dragons",2013,"6BtmXhTJMM9sBTHeYYASGz",0.656,0.879,104.997,-4.614,0.0362,0.0178,0,0.109,237987
"43","POWER TRIP","J. Cole",2013,"7FOJvA3PxiIU0DN3JjQ7jT",0.667,0.61,99.991,-7.054,0.217,0.322,0.000203,0.426,241160
"44","GIRL ON FIRE","Alicia Keys",2013,"4esOae7i4rqTbAu9o5Pxco",0.482,0.706,92.494,-5.762,0.0609,0.135,0.00106,0.105,224920
"45","HEART ATTACK","Demi Lovato",2013,"1V6gIisPpYqgFeWbMLI0bA",0.503,0.801,173.937,-4.735,0.0757,0.0781,0,0.248,210840
"46","LOVE SOMEBODY","Maroon 5",2013,"0HnaqUxvHP5LaWdmWwJpiS",0.675,0.764,120.009,-6.243,0.0373,0.142,0,0.117,229813
"47","I WILL WAIT","Mumford & Sons",2013,"2JHBMVs8E7bJJBLkXpKgHn",0.488,0.752,131.221,-5.131,0.0323,0.0165,0.00541,0.301,276720
"48","TRY","P!nk",2013,"01DSvNTUsVROjnSF5j3UbD",0.673,0.629,103.998,-7.072,0.0299,0.00141,0,0.0944,247907
"49","WAGON WHEEL","Darius Rucker",2013,"3xdjjKMcMOFgo1eQrfbogM",0.529,0.663,148.102,-7.138,0.0306,0.456,0,0.142,298400
"50","GANGNAM STYLE","PSY",2013,"03UrZgTINDqvnUMbbIMhql",0.736,0.939,132.07,-2.812,0.284,0.0055,0,0.0905,219493
"51","I NEED YOUR LOVE","Calvin Harris",2013,"05SBRd4fXgn8FX7bf8BCAE",0.695,0.869,124.989,-5.066,0.0483,0.41,0,0.237,234507
"52","DIE YOUNG","Ke$ha",2013,"6mnjcTmK8TewHfyOp3fC9C",0.711,0.7,128.001,-4.805,0.046,0.00498,0.000125,0.215,211920
"53","SOME NIGHTS","fun.",2013,"6t6oULCRS6hnI7rm0h5gwl",0.672,0.738,107.938,-7.045,0.0506,0.0178,6.75e-05,0.0927,277040
"54","BOYS 'ROUND HERE","Blake Shelton",2013,"39FwE8edwuyiaa4PrGBkP7",0.611,0.688,169.895,-6.369,0.0529,0.251,2.35e-06,0.248,288760
"55","GONE, GONE, GONE","Phillip Phillips",2013,"5L79aNYCTKiZq7vaOElXYj",0.662,0.65,117.992,-5.981,0.0383,0.129,0,0.113,209693
"56","DEMONS","Imagine Dragons",2013,"3LlAyCYU26dvFZBDUIMb7a",0.499,0.73,90.058,-2.831,0.0367,0.23,0.00018,0.378,175200
"57","COUNTING STARS","OneRepublic",2013,"6sy3LkhNFjJWlaeSMNwQ62",0.663,0.714,121.99,-4.944,0.038,0.0649,0,0.116,257840
"58","LITTLE TALKS","Of Monsters And Men",2013,"3a2tuvXCHbW5nuUckuHkKT",0.46,0.786,103.192,-5.238,0.038,0.0215,0,0.133,266600
"59","THE OTHER SIDE","Jason Derulo",2013,"5FljCWR0cys07PQ9277GTz",0.561,0.836,127.923,-3.939,0.1,0.0525,0,0.136,226987
"60","BERZERK","Eminem",2013,"6Xk7PnitV9jCRorWt2LiVZ",0.713,0.876,95.227,-4.049,0.345,0.0228,0,0.247,238746
"61","CATCH MY BREATH","Kelly Clarkson",2013,"5qxPabNDnJQ551Tf4v6k3j",0.692,0.908,124.042,-5.364,0.0677,0.0251,0,0.0933,250387
"62","CRASH MY PARTY","Luke Bryan",2013,"03fT3OHB9KyMtGMt2zwqCT",0.51,0.898,144.056,-3.15,0.0696,0.0832,0,0.071,226867
"63","POUR IT UP","Rihanna",2013,"76VtA90NKurNqaQpV126Ue",0.782,0.495,134.016,-8.723,0.0436,0.021,0,0.104,161200
"64","I WANT CRAZY","Hunter Hayes",2013,"2tC3NZsLgXr9CXvOKon19c",0.562,0.878,103.029,-4.806,0.0387,0.0539,0,0.112,236865
"65","THE FOX","Ylvis",2013,"5HOpkTTVcmZHnthgyxrIL8",0.703,0.867,128.008,-4.292,0.0453,0.107,0,0.119,213708
"66","BEST SONG EVER","One Direction",2013,"5T7ZFtCcOgkpjxcuaeZbw0",0.652,0.877,118.491,-2.986,0.0465,0.0227,0,0.0789,200107
"67","THE A TEAM","Ed Sheeran",2013,"1VdZ0vKfR5jneCmWIUAMxK",0.642,0.289,84.996,-9.918,0.0367,0.669,0,0.18,258373
"68","CARRY ON","fun.",2013,"7gpy7sfWPNuOKmUNs3XQYE",0.388,0.694,145.434,-5.769,0.0735,0.118,0.000293,0.082,278373
"69","HIGHWAY DON'T CARE","Tim McGraw With Taylor Swift",2013,"4wFUdSCer8bdQsrp1M90sa",0.47,0.79,158.061,-5.352,0.039,0.0216,0,0.0863,276880
"70","THAT'S MY KIND OF NIGHT","Luke Bryan",2013,"5HGibWoxnkYSkl6mHmAlOE",0.66,0.754,110.02,-2.84,0.051,0.0626,0,0.1,190187
"71","SWIMMING POOLS (DRANK)","Kendrick Lamar",2013,"6REbwUNlppTfcnV4d4ZoZi",0.714,0.442,148.062,-6.012,0.257,0.0062,0.000135,0.0886,247800
"72","SURE BE COOL IF YOU DID","Blake Shelton",2013,"2byuMQoY8GFXEQ5z3GnXyW",0.576,0.726,136.802,-4.625,0.035,0.255,0,0.108,215720
"73","TROUBLEMAKER","Olly Murs",2013,"0gRczqVHrEQQDyizJUtgRc",0.761,0.856,106.009,-3.65,0.0731,0.02,0,0.149,185200
"74","BODY PARTY","Ciara",2013,"0rFZaQ4crlGAzuCjWCQ2xu",0.577,0.576,133.973,-6.299,0.0563,0.0143,0,0.602,234040
"75","ADORN","Miguel",2013,"3trS6e40JCVUOpPVt5OdHj",0.625,0.576,179.063,-5.693,0.175,0.0543,4.07e-05,0.187,193147
"76","HALL OF FAME","The Script",2013,"1X1DWw2pcNZ8zSub3uhlNz",0.421,0.873,84.803,-4.343,0.0565,0.0653,0,0.123,202533
"77","LET ME LOVE YOU (UNTIL YOU LEARN TO LOVE YOURSELF)","Ne-Yo",2013,"1Ejsu5JglwIgrFW7Bt2GuL",0.491,0.676,124.852,-6.631,0.0403,0.262,0,0.499,251627
"78","U.O.E.N.O.","Rocko",2013,"0HFrCOmhCYXlv4NdEwRAuj",0.422,0.641,187.027,-4.947,0.323,0.422,0,0.317,260276
"79","NEXT TO ME","Emeli Sande",2013,"1Xsxp1SEOxuMzjrFZhtw8u",0.674,0.81,94.995,-5.117,0.0378,0.0923,4.74e-05,0.11,196867
"80","MAMA'S BROKEN HEART","Miranda Lambert",2013,"2mXsZsJBThTaJXbNcg5QD4",0.768,0.809,111.989,-4.204,0.0616,0.278,0,0.139,177773
"81","IT GOES LIKE THIS","Thomas Rhett",2013,"6GsAD8PgHxmEuIPTG8GP3M",0.533,0.84,168.048,-6.377,0.0634,0.126,0,0.0869,186080
"82","BUGATTI","Ace Hood",2013,"0uFvvXbmGIXlf5ZgtHyYpf",0.607,0.589,130.431,-4.929,0.0542,0.0168,0,0.0855,269267
"83","WANTED","Hunter Hayes",2013,"0p1BcEcYVO3uk4KDf3gzkY",0.421,0.476,169.784,-7.692,0.0298,0.268,0,0.0816,228840
"84","DOWNTOWN","Lady Antebellum",2013,"4kY7rYtE4OQkJNq22OIYRI",0.532,0.825,169.961,-5.287,0.0468,0.18,0,0.296,195867
"85","#THATPOWER","will.i.am",2013,"01TuObJVd7owWchVRuQbQw",0.791,0.615,128.017,-6.149,0.0667,0.00162,6.47e-05,0.0812,279507
"86","BRAVE","Sara Bareilles",2013,"6Uy6K3KdmUdAfelUp0SeXn",0.551,0.836,185.063,-3.838,0.0524,0.00502,2.1e-05,0.0425,220573
"87","RUNNIN' OUTTA MOONLIGHT","Randy Houser",2013,"7CL6oaDC9d0QXFMQRkNBmy",0.532,0.801,172.05,-3.759,0.0393,0.0371,7.07e-06,0.0633,193573
"88","I'M DIFFERENT","2 Chainz",2013,"6J5sxraPPZ4b0CVOGAgpXj",0.941,0.685,97.524,-5.24,0.0752,0.0415,0,0.08,207040
"89","STILL INTO YOU","Paramore",2013,"1yjY7rpaAQvKwpdUliHx0d",0.602,0.923,136.01,-3.763,0.044,0.0098,0,0.0561,216013
